k2_taxon	mgx_LIBID	mgx_alt_paired_counts	mgx_alt_rel_abun	mgx_counts	mgx_RPK	mgx_CPM	mgx_CPM_prok
Sphingobacterium_daejeonense	MHS482	23762	0.2934468920032202	47524	53218.38148039657	2667.125214789746	2667.6693520589747
Sphingobium_yanoikuyae	MHS482	71380	0.8815015213866619	142760	149418.28590995242	7488.338931312571	7489.866675219961
Staphylococcus_capitis	MHS482	19793	0.24443204837217983	39586	48832.74193912207	2447.3317998430543	2447.831095652294
Staphylococcus_cohnii	MHS482	38967	0.48121980644261775	77934	84169.98051921156	4218.314633522711	4219.175238863886
Staphylococcus_epidermidis	MHS482	418446	5.167564942815398	836892	1173885.9649100031	58831.19270458373	58843.1952323864
Staphylococcus_haemolyticus	MHS482	109155	1.348000820495392	218310	284118.2067028816	14239.04320271812	14241.94820096934
Staphylococcus_hominis	MHS482	3535040	43.65568980334415	7070080	9100897.88166675	456106.20883615606	456199.2619802597
Staphylococcus_lloydii	MHS482	113975	1.4075250196139646	227950	240670.35695264698	12061.583979537256	12064.044740409225
Staphylococcus_sp._11-B-312	MHS482	16661	0.205753668364012	33322	34474.002439444856	1727.720359079989	1728.0728423578519
Stenotrophomonas_maltophilia	MHS482	41957	0.5181445689663795	83914	89038.44334163204	4462.305517682297	4463.215901163879
Actinomyces_naeslundii	MHS481	55247	0.8298174948244363	110494	113219.72420531925	6760.289328463751	6994.765261832008
Actinomyces_oris	MHS481	16156	0.24266532927369075	32312	37404.826761703625	2233.422250098541	2310.8869474292233
Actinomyces_sp._oral_taxon_169	MHS481	30779	0.4623047889152593	61558	70610.30722111574	4216.103772879789	4362.336399812055
Actinomyces_sp._oral_taxon_171	MHS481	20287	0.30471351417277576	40574	40574	2422.6518933721404	2506.6798892647207
Actinomyces_sp._oral_taxon_414	MHS481	12001	0.18025666109269392	24002	28887.673486126478	1724.8675719988291	1784.69340403507
Arachnia_propionica	MHS481	9062	0.1361124791952331	18124	19995.13047984369	1193.8985733527952	1235.3081149762959
Brevibacterium_casei	MHS481	14929	0.2242356214859451	29858	40237.765239301836	2402.5754951954036	2485.907155180977
Corynebacterium_kefirresidentii	MHS481	25140	0.3776062378027102	50280	64555.91189997275	3854.5990583337625	3988.293145679666
Corynebacterium_matruchotii	MHS481	20690	0.3107666292815463	41380	50716.73218995119	3028.2690211867953	3133.302425932256
Corynebacterium_segmentosum	MHS481	10141	0.15231920674452204	20282	24045.19756645369	1435.7259183436738	1485.523073229814
Corynebacterium_simulans	MHS481	8292	0.1245469739005598	16584	19288.890022972915	1151.7293324592677	1191.6762632923824
Corynebacterium_tuberculostearicum	MHS481	95520	1.4347234620093428	191040	261892.4956904081	15637.461195453305	16179.83566068156
Corynebacterium_ureicelerivorans	MHS481	18153	0.2726605423561097	36306	40687.926592762524	2429.454389445034	2513.718325182557
Cutibacterium_acnes	MHS481	1878703	28.218375965738467	3757406	5774392.473657748	344785.89390695473	356744.5528279056
Cutibacterium_granulosum	MHS481	20975	0.31504736825425006	41950	55824.0611090928	3333.2249061385555	3448.8354936473543
Cutibacterium_modestum	MHS481	372418	5.593769286794341	744836	888659.2336344839	53061.368731878	54901.76540052644
Fusobacterium_nucleatum	MHS481	10817	0.16247281918504042	21634	23202.29679521412	1385.3967629888066	1433.4482861269412
Fusobacterium_pseudoperiodonticum	MHS481	13130	0.19721439547929936	26260	32592.132590661608	1946.058848765273	2013.5565463908104
Gemella_sanguinis	MHS481	8547	0.12837710877087366	17094	20113.624563936108	1200.9737918961948	1242.6287325538408
Gordonia_bronchialis	MHS481	24543	0.36863921616515183	49086	55611.13221069509	3320.5110352148886	3435.680650953589
Gordonia_sp._JH63	MHS481	633903	9.52130974390817	1267806	1286490.9886778512	76815.69057836529	79479.98937839644
Gordonia_sp._KTR9	MHS481	58720	0.8819824297444369	117440	123485.73924450905	7373.267609433832	7629.004268132256
Gordonia_terrae	MHS481	787265	11.824827955598671	1574530	1588766.3947124914	94864.39380579305	98154.69932383836
Granulicatella_adiacens	MHS481	30283	0.4548548010890801	60566	74473.72216041203	4446.786217735322	4601.019904820654
Haemophilus_parainfluenzae	MHS481	165588	2.487154403551121	331176	377651.15936259157	22549.349244934354	23331.457739727768
Kocuria_rhizophila	MHS481	14396	0.21622988860015177	28792	28975.877292740188	1730.134174234136	1790.1426747058242
Lautropia_mirabilis	MHS481	29628	0.44501661152023464	59256	61950.325750945485	3699.020899481169	3827.318866596673
Malassezia_arunalokei	MHS481	54411	0.8172606605045053	108822	113433.29168792641	6773.041328909873	0
Malassezia_globosa	MHS481	81040	1.2172318819224994	162080	187338.99473645247	11185.911428518264	0
Malassezia_restricta	MHS481	108297	1.626635749217188	216594	260640.03253978584	15562.677288931052	0
Micrococcus_luteus	MHS481	549694	8.256479048636555	1099388	1513962.5068131473	90397.89356793276	93533.28163181643
Moraxella_osloensis	MHS481	247455	3.7168079385628343	494910	675242.552885276	40318.37258423995	41716.787294653994
Neisseria_elongata	MHS481	8321	0.12498255786620333	16642	19360.441316079217	1156.0016219973268	1196.0967342215602
Neisseria_mucosa	MHS481	14411	0.21645519065134677	28822	34185.788215183806	2041.2151758745517	2112.0133045217167
Neisseria_sicca	MHS481	14945	0.2244759436738864	29890	37918.30708344093	2264.0818861626763	2342.6099916455214
Nocardioides_rotundus	MHS481	149845	2.2506923907536636	299690	315349.50757184473	18829.35085505254	19482.433793066397
Paracoccus_contaminans	MHS481	9877	0.1483538906434912	19754	23427.36901366495	1398.8357050742645	1447.3533485714352
Paracoccus_marcusii	MHS481	9379	0.14087386254381937	18758	22362.27086772851	1335.239263020731	1381.5511081585596
Paracoccus_sanguinis	MHS481	70953	1.065723762562279	141906	169089.20490406797	10096.226214068865	10446.406798067452
Paracoccus_sp._AK26	MHS481	21915	0.3291662967957993	43830	52182.45214440656	3115.7863776913214	3223.8552610761235
Paracoccus_sp._MC1862	MHS481	30669	0.46065257387316305	61338	80303.58471146118	4794.884200369485	4961.191423869613
Paracoccus_yeei	MHS481	131106	1.9692300482642051	262212	291196.39406162803	17387.181333280994	17990.24362450554
Prevotella_melaninogenica	MHS481	54926	0.8249960309288648	109852	107041.98606820713	6391.4198801808125	6613.101833295442
Prevotella_sp._oral_taxon_299	MHS481	8957	0.13453536483686854	17914	17914	1069.635382704898	1106.7349419896536
Pseudoxanthomonas_suwonensis	MHS481	8366	0.12565846401978814	16732	17524.6965451929	1046.390281115586	1082.683600219401
Roseomonas_mucosa	MHS481	10070	0.1512527770355327	20140	21448.037990657882	1280.650905683071	1325.0693916145271
Roseomonas_sp._FDAARGOS_362	MHS481	8941	0.13429504264892728	17882	19504.078998704397	1164.5781513947604	1204.9707345759034
Rothia_aeria	MHS481	26670	0.4005870470245935	53340	59117.33715046849	3529.864661573956	3652.295562231023
Rothia_dentocariosa	MHS481	62109	0.9328856731777458	124218	137602.8407608966	8216.192209364895	8501.1651215319
Rothia_mucilaginosa	MHS481	58616	0.8804203355228187	117232	138219.33447251562	8253.002719980213	8539.252379105064
Schaalia_odontolytica	MHS481	26807	0.40264480575884054	53614	60856.776157877444	3633.7256366985343	3759.7588830392897
Staphylococcus_epidermidis	MHS481	10602	0.1592434897845797	21204	26907.809274516527	1606.6509362006188	1662.376506447511
Staphylococcus_hominis	MHS481	26416	0.396771932291026	52832	66694.02002906683	3982.264354020265	4120.386423351908
Stenotrophomonas_maltophilia	MHS481	12528	0.1881722731580093	25056	27266.22362058601	1628.0516655868507	1684.5195052476379
Streptococcus_cristatus	MHS481	12162	0.18267490310885287	24324	27030.72887495524	1613.9903999639992	1669.970534406701
Streptococcus_gordonii	MHS481	17145	0.2575202445158101	34290	37977.35144908594	2267.60739373459	2346.257778995468
Streptococcus_gwangjuense	MHS481	11589	0.1740683647532064	23178	25684.293903136197	1533.5954861329776	1586.78717890659
Streptococcus_ilei	MHS481	17811	0.2675236555888652	35622	37220.282558757135	2222.4032141967523	2299.4857239312605
Streptococcus_mitis	MHS481	92076	1.382994111054986	184152	217689.68354075728	12998.134864632468	13448.96613180898
Streptococcus_oralis	MHS481	93920	1.4106912432152163	187840	216258.6806960773	12912.69044823071	13360.558135253554
Streptococcus_parasanguinis	MHS481	8971	0.13474564675131714	17942	20327.83863817707	1213.764399983808	1255.8629739867108
Streptococcus_pneumoniae	MHS481	17595	0.2642793060516581	35190	42577.918898988144	2542.304821720291	2630.4828962103284
Streptococcus_salivarius	MHS481	19939	0.29948650658505327	39878	43346.48310418824	2588.19538037623	2677.9651369749513
Streptococcus_sanguinis	MHS481	46108	0.6925484650997359	92216	108823.57518366778	6497.797615769661	6723.169206654196
Streptococcus_sp._HSISM1	MHS481	8266	0.12415645034515524	16532	18909.204615860162	1129.0585193664624	1168.219128815702
Streptococcus_sp._LPB0220	MHS481	9402	0.14121932568898493	18804	20989.192993209414	1253.2535156837396	1296.721742198798
Streptococcus_sp._oral_taxon_061	MHS481	17094	0.2567542175417473	34188	39031.32793435205	2330.5397673630137	2411.372918231789
Streptococcus_sp._oral_taxon_431	MHS481	18263	0.27431275739820593	36526	41881.710507495016	2500.734590098257	2587.4708300178613
Veillonella_parvula	MHS481	64749	0.9725388341880544	129498	149619.25098078302	8933.685652721337	9243.544325932362
Brevibacterium_casei	MHS544	2006	0.10572596210098464	4012	4423.834270205192	750.737303504846	752.0037391294136
Corynebacterium_bovis	MHS544	6425	0.3386287669485674	12850	13361.060088527738	2267.4100362178074	2271.234981151225
Corynebacterium_kefirresidentii	MHS544	5550	0.2925120088038209	11100	13267.304332227573	2251.499416747522	2255.297521699481
Cutibacterium_acnes	MHS544	1859418	98.0003773668438	3718836	5805834.46248778	985266.6810597796	986928.7495606631
Cutibacterium_avidum	MHS544	1751	0.09228622115594422	3502	4229.855856088708	717.8186129171894	719.0295172629999
Enterobacter_chengduensis	MHS544	3430	0.1807776919274064	6860	7323.409478765522	1242.8034932455198	1244.9000063811202
Malassezia_globosa	MHS544	668	0.03520685078936078	1336	1568.5318573735333	266.18433357618414	0
Malassezia_restricta	MHS544	3562	0.18773473429895676	7124	8355.176011558819	1417.8972190418651	0
Moraxella_osloensis	MHS544	1678	0.08843876590501107	3356	3915.3397512082274	664.4443321316058	665.5651982039657
Pseudomonas_putida	MHS544	2400	0.12649167948273335	4800	5114.682718981677	867.9762572916267	869.4404659414182
Staphylococcus_epidermidis	MHS544	7672	0.4043517354131376	15344	18779.035296088266	3186.8558945707778	3192.231873380417
Staphylococcus_hominis	MHS544	1879	0.09903244406168998	3758	4394.9607543348875	745.837385442099	747.0955552847971
Staphylococcus_warneri	MHS544	919	0.04843577226859665	1838	2085.1426251392777	353.85465553334774	354.45158090204114
Corynebacterium_kefirresidentii	MHS543	94952	0.8638500864559711	189904	253166.48979971197	7532.668466920665	7836.667695847309
Cutibacterium_acnes	MHS543	9502335	86.449921131557	19004670	29610705.626066968	881031.4063650566	916587.5800333002
Cutibacterium_avidum	MHS543	19105	0.17381262007900128	38210	53848.67261778528	1602.2033505873057	1666.8641789910996
Cutibacterium_granulosum	MHS543	387628	3.526544794346145	775256	1145211.7307229303	34074.416005012965	35449.57226433048
Malassezia_globosa	MHS543	54896	0.49943038952404367	109792	127949.83385412254	3806.9954660396907	0
Malassezia_restricta	MHS543	466349	4.242729210218381	932698	1175812.4619832167	34984.90444924361	0
Staphylococcus_capitis	MHS543	350361	3.1874987376864152	700722	920567.4861625836	27390.393097345892	28495.79929146646
Staphylococcus_epidermidis	MHS543	116096	1.05621303013304	232192	321875.1394592728	9577.012799793198	9963.516536064484
Corynebacterium_kefirresidentii	MHS547	348510	1.7077339163276533	697020	937082.8862861681	17082.059674441298	17082.059674441298
Corynebacterium_tuberculostearicum	MHS547	14843690	72.73556815142642	29687380	39682210.74712275	723365.9923964317	723365.9923964317
Cutibacterium_acnes	MHS547	39524	0.19367155980871187	79048	113307.87214303724	2065.4862679247035	2065.4862679247035
Moraxella_osloensis	MHS547	81486	0.399289563874423	162972	215471.0824127557	3927.816783079246	3927.816783079246
Staphylococcus_capitis	MHS547	60256	0.29526043689489273	120512	156659.70094577552	2855.745632856048	2855.745632856048
Staphylococcus_epidermidis	MHS547	2744773	13.449662691803397	5489546	7833265.928172335	142792.4018131572	142792.4018131572
Staphylococcus_haemolyticus	MHS547	51528	0.2524923624588428	103056	140755.7267610103	2565.8324991719805	2565.8324991719805
Staphylococcus_hominis	MHS547	2188012	10.72147801133942	4376024	5651313.84626835	103017.65379959352	103017.65379959352
Staphylococcus_warneri	MHS547	49967	0.24484330606623583	99934	127654.53059018814	2327.011133344366	2327.011133344366
Acinetobacter_ursingii	MHS546	7137	0.18815526117648051	14274	15255.792100097258	1467.1219707057073	1487.5292455386068
Actinomyces_naeslundii	MHS546	15941	0.42025823433014936	31882	34888.41028146487	3355.1554000664237	3401.8247157221003
Actinomyces_oris	MHS546	56851	1.498783067555569	113702	129993.21517965767	12501.212705404825	12675.10123581857
Actinomyces_sp._HMT_175	MHS546	14069	0.370906034677302	28138	32370.745841982567	3113.0361584175153	3156.3376600772726
Actinomyces_sp._oral_taxon_169	MHS546	54375	1.433507401775414	108750	125894.33194538402	12107.03050831512	12275.43606962959
Actinomyces_sp._oral_taxon_171	MHS546	9521	0.25100549834121777	19042	19042	1831.2347456544046	1856.7067319543225
Actinomyces_sp._oral_taxon_414	MHS546	16916	0.445962504982674	33832	41650.03419288972	4005.408558539736	4061.122721986454
Actinomyces_viscosus	MHS546	6873	0.18119533558441228	13746	16334.486526868957	1570.8580653516528	1592.7082815594358
Arachnia_propionica	MHS546	33431	0.8813533048046687	66862	69216.23465345768	6656.40026576936	6748.989015943963
Arachnia_rubra	MHS546	113859	3.0017051817700566	227718	295607.0897245442	28427.999882647015	28823.425769613837
Brevibacterium_casei	MHS546	23233	0.6124998154565184	46466	53643.00695702563	5158.751087127733	5230.50793715902
Brevibacterium_sp._W7.2	MHS546	15189	0.4004329917345611	30378	33825.166692699524	3252.905184603689	3298.1522270671326
Candida_orthopsilosis	MHS546	30362	0.8004441697968757	60724	58098.58176590364	5587.235668677985	5664.952624816298
Capnocytophaga_gingivalis	MHS546	4480	0.1181078282290364	8960	9834.126739433237	945.7302057777126	958.8850603926953
Capnocytophaga_sputigena	MHS546	8771	0.23123298245466029	17542	18737.125878545605	1801.915552068744	1826.9797162152702
Cardiobacterium_hominis	MHS546	18630	0.49114929462208656	37260	48515.21681070482	4665.6207707551375	4730.518309770989
Corynebacterium_kefirresidentii	MHS546	25443	0.6707628289355743	50886	64143.70829189898	6168.584567757902	6254.387931839257
Corynebacterium_matruchotii	MHS546	19494	0.5139272329234007	38988	48212.19467880948	4636.479679660241	4700.971873880786
Corynebacterium_sanguinis	MHS546	7977	0.21030047896942483	15954	19520.275028256387	1877.2295912442553	1903.3413535638845
Corynebacterium_segmentosum	MHS546	18713	0.4933374530468656	37426	43495.14317797033	4182.8493569326965	4241.031674501346
Corynebacterium_tuberculostearicum	MHS546	5549	0.14629025420600958	11098	13247.085221888436	1273.9482584270083	1291.6685385071357
Cutibacterium_acnes	MHS546	1915745	50.50546459612395	3831490	5957747.17804379	572945.7850151384	580915.3078855043
Cutibacterium_avidum	MHS546	5975	0.1575210432295742	11950	13645.473036109339	1312.260494938227	1330.5136879973427
Cutibacterium_granulosum	MHS546	9193	0.2423583180601633	18386	23574.263626216765	2267.0943522500233	2298.6290292859253
Dermacoccus_nishinomiyaensis	MHS546	23529	0.6203033683930798	47058	50323.84763392068	4839.553530209734	4906.870427462669
Enterobacter_chengduensis	MHS546	108951	2.872313837808425	217902	222337.5317389795	21381.79883328738	21679.213945272088
Finegoldia_magna	MHS546	5302	0.13977850564070332	10604	11575.933749890679	1113.2366398589063	1128.7214642411127
Fusobacterium_nucleatum	MHS546	10037	0.26460898927116927	20074	21181.761806501294	2037.0117736708632	2065.3460634798816
Gardnerella_vaginalis	MHS546	31806	0.8385128537171275	63612	63113.19399474157	6069.481869152278	6153.906741160371
Granulicatella_adiacens	MHS546	10494	0.27665704228471155	20988	23291.778591355484	2239.9282766820484	2271.085080861217
Haemophilus_parainfluenzae	MHS546	16481	0.4344944457684707	32962	36691.47641412928	3528.5530132818308	3577.63424343331
Kingella_oralis	MHS546	9228	0.24328103546820265	18456	24018.505623148558	2309.8163026890734	2341.9452306471317
Kocuria_indica	MHS546	5802	0.15296018289840826	11604	11894.478416752336	1143.8705051041522	1159.781438371466
Lactobacillus_crispatus	MHS546	6818	0.17974535108606474	13636	15823.62742525799	1521.7296682818178	1542.8965216055851
Lautropia_mirabilis	MHS546	8844	0.23315750733428525	17688	21328.217309932792	2051.09613490267	2079.6263344153413
Lawsonella_clevelandensis	MHS546	7674	0.20231238255125564	15348	23497.03624366122	2259.6675343605334	2291.098906342847
Leptotrichia_sp._oral_taxon_212	MHS546	4465	0.11771237791130525	8930	9353.725098478812	899.5308476858559	912.0430815668375
Malassezia_arunalokei	MHS546	7744	0.20415781736733432	15488	17992.931355804183	1730.3477090076271	0
Malassezia_globosa	MHS546	17813	0.4696104339829967	35626	43614.77167573021	4194.353813484967	0
Malassezia_restricta	MHS546	33600	0.885808711717773	67200	81047.63961041189	7794.20511017028	0
Micrococcus_luteus	MHS546	22189	0.5849764733424304	44378	54600.61003830796	5250.842045797512	5323.879856471965
Moraxella_osloensis	MHS546	54532	1.4376464484343332	109064	143086.545015138	13760.374586039477	13951.777721966806
Neisseria_bacilliformis	MHS546	38824	1.0235308757062742	77648	91026.86256031985	8753.88895643135	8875.653214180587
Neisseria_sicca	MHS546	4664	0.12295868545987182	9328	11066.719071732588	1064.2663840223179	1079.0700452228332
Neisseria_sp._oral_taxon_014	MHS546	41904	1.1047300076137367	83808	83808	8059.6639829747055	8171.771756728698
Paracoccus_yeei	MHS546	6070	0.16002556190853814	12140	13574.576870094967	1305.442538707831	1323.600895816446
Pauljensenia_hongkongensis	MHS546	12538	0.33054373891420946	25076	24466.149628523384	2352.8654181352604	2385.5931477933577
Prevotella_denticola	MHS546	6063	0.15984101842693027	12126	12325.336972156689	1185.3053941451624	1201.7926756542815
Prevotella_nigrescens	MHS546	5497	0.14491935977120826	10994	11659.214355102129	1121.2455852376656	1136.8418119113853
Prevotella_oris	MHS546	4281	0.1128615206804698	8562	9818.384090339898	944.2162636493454	957.350059733605
Pseudomonas_putida	MHS546	25297	0.6669137791763244	50594	50180.4375668172	4825.7620430888155	4892.8871044387715
Roseomonas_sp._FDAARGOS_362	MHS546	5412	0.14267847463739844	10824	11673.975895175714	1122.6651758837174	1138.2811486842368
Rothia_aeria	MHS546	56508	1.489740436956783	113016	125600.20916753873	12078.745252024883	12246.757372977638
Rothia_dentocariosa	MHS546	64838	1.7093471800701476	129676	145237.00776574848	13967.180704522487	14161.460458332498
Staphylococcus_capitis	MHS546	4496	0.11852964190128294	8992	10640.983505962262	1023.3241636410838	1037.558329489289
Staphylococcus_epidermidis	MHS546	8395	0.2213203611568662	16790	21455.51685773448	2063.338302481735	2092.0387872762876
Staphylococcus_haemolyticus	MHS546	4465	0.11771237791130525	8930	9643.623947093227	927.4098963313722	940.3099203342039
Staphylococcus_hominis	MHS546	405619	10.693477495186052	811238	1071468.7294463576	103041.21238548202	104474.48813368328
Staphylococcus_warneri	MHS546	5239	0.1381176143062325	10478	11983.232247198754	1152.4058006678222	1168.4354576171647
Streptococcus_gordonii	MHS546	6133	0.16168645324300895	12266	14039.226627453514	1350.1270666058913	1368.906973565031
Streptococcus_mitis	MHS546	16577	0.4370253278019501	33154	38409.985324559675	3693.81891116529	3745.198945823794
Streptococcus_oralis	MHS546	80206	2.114499212262967	160412	185627.8061337768	17851.490828262362	18099.800298629096
Streptococcus_pneumoniae	MHS546	5018	0.1322913129583269	10036	12022.528028863679	1156.1848050130832	1172.2670269037246
Streptococcus_sanguinis	MHS546	80357	2.118480078794794	160714	191526.52644593827	18418.760106202048	18674.960140741583
Veillonella_parvula	MHS546	50376	1.3280803470682894	100752	111998.53144598682	10770.69647338297	10920.513985125597
Xanthomonas_campestris	MHS546	31331	0.8259902603223078	62662	67930.33191485966	6532.737322042187	6623.605953692443
Corynebacterium_kefirresidentii	MHS461	142674	1.4478090971047064	285348	385720.95235734107	12798.274743848755	13680.787984251134
Corynebacterium_tuberculostearicum	MHS461	11974	0.12150823646026436	23948	30079.340678125078	998.0366992245501	1066.8569596972739
Cutibacterium_acnes	MHS461	8721883	88.50681659785869	17443766	27197625.651596006	902420.9946132303	964648.0128717682
Cutibacterium_granulosum	MHS461	117881	1.196217840502123	235762	345078.57216189796	11449.75492710995	12239.280118963912
Malassezia_arunalokei	MHS461	11055	0.11218252497646754	22110	27424.455666388887	909.9472459919243	0
Malassezia_restricta	MHS461	758120	7.693153852117556	1516240	1916735.1643917856	63597.53882997823	0
Staphylococcus_capitis	MHS461	78174	0.7932841888295227	156348	201646.5039617768	6690.658993418015	7152.017673934432
Staphylococcus_epidermidis	MHS461	12715	0.12902766215068157	25430	34201.000588225674	1134.7939471982236	1213.0443913850268
Corynebacterium_bovis	MHS460	870	0.05133494458186212	1740	1946.359763662014	394.9364952083323	446.40369451477227
Corynebacterium_kefirresidentii	MHS460	5702	0.3364504069031929	11404	13453.495238851661	2729.853112015273	3085.6011775853635
Corynebacterium_segmentosum	MHS460	3074	0.18138347085591283	6148	7362.960145777728	1494.0206474783279	1688.717919988284
Corynebacterium_tuberculostearicum	MHS460	5136	0.3030531900832688	10272	12571.496731097606	2550.886506799397	2883.312063430465
Cutibacterium_acnes	MHS460	852746	50.31686052000529	1705492	2632523.8974864953	534166.2836624669	603777.5829918294
Cutibacterium_avidum	MHS460	10213	0.6026250448443194	20426	28373.897249099125	5757.35675601772	6507.64200753375
Cutibacterium_granulosum	MHS460	200988	11.859434300711843	401976	590531.9469143524	119825.03018049772	135440.34754170207
Cutibacterium_modestum	MHS460	12268	0.7238817242876834	24536	29508.598464807666	5987.5993502221	6767.889277498716
Lawsonella_clevelandensis	MHS460	141346	8.3402173297332	282692	453956.5917351158	92112.48026380756	104116.36300917681
Malassezia_arunalokei	MHS460	14710	0.867973603217462	29420	34190.252199393515	6937.555238252575	0
Malassezia_globosa	MHS460	85635	5.052951700307774	171270	198934.0250343006	40365.767979560624	0
Malassezia_restricta	MHS460	136944	8.080474311285663	273888	335072.29033414484	67989.62784609612	0
Staphylococcus_aureus	MHS460	3282	0.1936566530088178	6564	9170.916056401875	1860.8735716723982	2103.3782582722743
Staphylococcus_auricularis	MHS460	2133	0.12585912275070335	4266	4695.329674207096	952.7308774047597	1076.8885345159977
Staphylococcus_capitis	MHS460	193764	11.433177243632104	387528	508499.5859598398	103179.8170323976	116625.96919113175
Staphylococcus_epidermidis	MHS460	18590	1.0969156549158814	37180	49959.60665742663	10137.32010065186	11458.39191949759
Staphylococcus_haemolyticus	MHS460	4797	0.28305026340137085	9594	11083.96918662176	2249.051807013051	2542.1429723179676
Staphylococcus_hominis	MHS460	2554	0.15070051547365043	5108	6450.182180263696	1308.8085724376608	1479.3694410048793
Acinetobacter_baumannii	MHS462	15821	0.3742046879065257	31642	35469.449704211635	3022.421411931644	3083.129161109949
Acinetobacter_junii	MHS462	12510	0.2958915773788406	25020	27652.6267417025	2356.334588138569	2403.663451212451
Acinetobacter_towneri	MHS462	7933	0.18763452304926795	15866	20156.24165207092	1717.5529042970716	1752.051326821116
Actinomyces_oris	MHS462	5588	0.13216963504340218	11176	12513.791432548462	1066.3247241101194	1087.7427082596332
Bifidobacterium_adolescentis	MHS462	20852	0.493199933773268	41704	39270.24952151319	3346.295022773542	3413.5080322225836
Bifidobacterium_bifidum	MHS462	6990	0.16533030582558716	13980	16079.45019573754	1370.1615043076065	1397.6822929735772
Brevibacterium_casei	MHS462	39137	0.92568414579342	78274	113583.76555267043	9678.69555115911	9873.099885238198
Collinsella_aerofaciens	MHS462	19541	0.4621916317793704	39082	44836.42843283397	3820.600050466731	3897.3398553988704
Corynebacterium_jeikeium	MHS462	7072	0.16726980297547245	14144	16004.30649377823	1363.7583620071873	1391.1505384435093
Corynebacterium_kefirresidentii	MHS462	69690	1.648336053359824	139380	186159.92258988853	15863.052310405792	16181.674391714761
Corynebacterium_segmentosum	MHS462	35278	0.8344095177274771	70556	83948.77269969544	7153.439656629757	7297.122208216527
Corynebacterium_simulans	MHS462	8893	0.21034083114548596	17786	20303.82011558038	1730.1283547698201	1764.8793652652475
Corynebacterium_tuberculostearicum	MHS462	127004	3.0039499515125714	254008	353969.3647963749	30162.424177710698	30768.260569142247
Cutibacterium_acnes	MHS462	1069199	25.289126989758508	2138398	3322035.4867248405	283077.1627415945	288762.9937531079
Cutibacterium_granulosum	MHS462	33501	0.7923791953452068	67002	93117.79533075081	7934.750067636697	8094.12586314854
Cutibacterium_modestum	MHS462	8970	0.2121620662740368	17940	21398.926283293775	1823.4445002763675	1860.0698401202217
Cystobacter_fuscus	MHS462	17038	0.4029896638993354	34076	33449.09573543497	2850.263085658355	2907.5128972872844
Dokdonella_koreensis	MHS462	11674	0.2761181674117174	23348	20451.048566180492	1742.6739799557238	1777.6769793578153
Enterococcus_faecalis	MHS462	9312	0.2202511885333144	18624	20604.47244220473	1755.7475294994638	1791.0131215907936
Faecalibacterium_prausnitzii	MHS462	21026	0.49731545211570755	42052	45266.60616543312	3857.2563392106044	3934.7324149930246
Finegoldia_magna	MHS462	51053	1.2075261950377256	102106	117738.85737929813	10032.759079352234	10234.27506231585
Gemella_haemolysans	MHS462	6981	0.1651174341871851	13962	15705.402518102233	1338.2881676926881	1365.168754923791
Granulicatella_adiacens	MHS462	6605	0.15622413018283307	13210	15069.424757129389	1284.0952546842736	1309.8873339537902
Haemophilus_parainfluenzae	MHS462	20792	0.49178078951725446	41584	46690.07477267852	3978.552892543941	4058.465306524233
Jeotgalicoccus_sp._ATCC_8456	MHS462	9712	0.2297121502400719	19424	20920.06763402946	1782.64001509561	1818.445764249058
Kocuria_palustris	MHS462	23189	0.5484756025449987	46378	47799.67942868659	4073.1044826888433	4154.916040910327
Lautropia_mirabilis	MHS462	13466	0.318503275857991	26932	28741.768970293735	2449.1425346893216	2498.3355195295185
Malassezia_arunalokei	MHS462	20240	0.4787246623619291	40480	46528.53714478003	3964.787954281167	0
Malassezia_globosa	MHS462	10283	0.24321767307646824	20566	25166.65514121999	2144.5000697738774	0
Malassezia_restricta	MHS462	66877	1.581801840157052	133754	159379.21380476112	13581.015562334567	0
Micrococcus_luteus	MHS462	43271	1.0234631850327585	86542	106588.11306994052	9082.582275352494	9265.013197952076
Moraxella_osloensis	MHS462	38885	0.9197237399181628	77770	99082.90240767879	8443.048547148526	8612.633923786318
Mycobacterium_heraklionense	MHS462	5894	0.13940727074907164	11788	12925.572738583402	1101.4134172466638	1123.5361858360702
Neisseria_mucosa	MHS462	5771	0.1364980250242437	11542	13694.313005849435	1166.9192839396853	1190.3577902052505
Neisseria_sicca	MHS462	13024	0.30804891317202393	26048	32864.75665876574	2800.4704062714027	2856.7200921471185
Neisseria_sp._oral_taxon_014	MHS462	5883	0.13914709430213582	11766	11766	1002.6039487318327	1022.7420501906531
Phocaeicola_vulgatus	MHS462	8585	0.20305589063128268	17170	18038.430799804624	1537.090085739421	1567.9637683507058
Pseudomonas_aeruginosa	MHS462	13334	0.31538115849476095	26668	29004.946466817288	2471.56840560823	2521.211831985624
Pseudomonas_oryzihabitans	MHS462	5824	0.1377516024503891	11648	12614.67221938221	1074.9209739172493	1096.5116206131258
Rothia_aeria	MHS462	5672	0.13415643700182123	11344	12842.928492293366	1094.3711388453078	1116.352457645765
Rothia_dentocariosa	MHS462	14133	0.3342794295040091	28266	31142.51016111485	2653.714402596887	2707.016376870801
Schaalia_odontolytica	MHS462	6290	0.14877362283876155	12580	14038.51500168044	1196.2494114410913	1220.277036754283
