mtx_LIBID	k2_taxon	mgx_LIBID	mgx_paired_counts	mgx_rel_abun	mgx_counts	mgx_RPK	mtx_paired_counts	mtx_rel_abun	mtx_counts	mtx_RPK	mtx_TPM	mgx_CPM	transcriptional_activity	mtx_TPM_prok	mgx_CPM_prok	prok_transcriptional_activity	subj_region	region
MHS383	Pseudomonas_sp._LTJR-52	MHS486	7285	0.141250468976763	14570	17056.98308810318	0	0	0	0	0	1298.816373340984	0	0	1298.816373340984	0	SMT003_Tw	Tw
MHS383	Roseomonas_gilardii	MHS486	11960	0.2318950732960995	23920	25072.753101671722	0	0	0	0	0	1909.1830064544288	0	0	1909.1830064544288	0	SMT003_Tw	Tw
MHS383	Roseomonas_mucosa	MHS486	90818	1.7608901978766869	181636	193033.7932871112	0	0	0	0	0	14698.69847641971	0	0	14698.69847641971	0	SMT003_Tw	Tw
MHS383	Roseomonas_sp._FDAARGOS_362	MHS486	77083	1.494579258769502	154166	165689.1590315196	0	0	0	0	0	12616.521428419093	0	0	12616.521428419093	0	SMT003_Tw	Tw
MHS383	Sphingobium_yanoikuyae	MHS486	7690	0.14910310314774294	15380	17729.302035877514	0	0	0	0	0	1350.0105882244902	0	0	1350.0105882244902	0	SMT003_Tw	Tw
MHS383	Sphingomonas_melonis	MHS486	7323	0.14198725934342285	14646	17765.997664464398	0	0	0	0	0	1352.8048035316465	0	0	1352.8048035316465	0	SMT003_Tw	Tw
MHS383	Staphylococcus_capitis	MHS486	1516888	29.41127541320852	3033776	3994738.465488932	2270542	73.40399772016994	4541084	6531579.429023253	729088.5515382915	304182.26361559005	2.3968805507334783	729088.5515382915	304182.26361559005	2.3968805507334783	SMT003_Tw	Tw
MHS383	Staphylococcus_caprae	MHS486	19954	0.3868924993771213	39908	50097.88721572489	0	0	0	0	0	3814.740030489725	0	0	3814.740030489725	0	SMT003_Tw	Tw
MHS383	Staphylococcus_epidermidis	MHS486	161783	3.1368462076139534	323566	454168.3484657884	114528	3.702557825794732	229056	333884.08356349345	37269.86183239305	34582.97895904153	1.0776937948733027	37269.86183239305	34582.97895904153	1.0776937948733027	SMT003_Tw	Tw
MHS383	Staphylococcus_haemolyticus	MHS486	30660	0.5944734905734459	61320	78356.27530801947	0	0	0	0	0	5966.495528453203	0	0	5966.495528453203	0	SMT003_Tw	Tw
MHS383	Staphylococcus_hominis	MHS486	635416	12.320220726882477	1270832	1684683.8478675566	648120	20.95297026101985	1296240	1925661.4167194092	214952.2498081421	128281.47593343254	1.6756296904448194	214952.2498081421	128281.47593343254	1.6756296904448194	SMT003_Tw	Tw
MHS383	Staphylococcus_pasteuri	MHS486	9046	0.17539488570539435	18092	22220.751839542183	0	0	0	0	0	1692.0152976685413	0	0	1692.0152976685413	0	SMT003_Tw	Tw
MHS383	Staphylococcus_saprophyticus	MHS486	7234	0.14026161874782478	14468	17718.6044563662	0	0	0	0	0	1349.1960132581762	0	0	1349.1960132581762	0	SMT003_Tw	Tw
MHS384	Corynebacterium_kefirresidentii	MHS479	25931	0.20687127598196645	51862	65771.06305066432	41471	0.4386194534406682	82942	122243.78684115279	4310.959397620625	1729.6625936084865	2.492370138286301	11495.87688303832	1811.0522149217547	6.347623104580113	SMT015_Ch	Ch
MHS384	Cutibacterium_acnes	MHS479	11240396	89.67317353987858	22480792	34941886.75537962	2514525	26.59495987950366	5029050	8961317.978956923	316023.24301889003	918909.8011739296	0.34391105918683496	842727.5598858164	962149.2867331145	0.8758802521667057	SMT015_Ch	Ch
MHS384	Cutibacterium_granulosum	MHS479	88121	0.7030081258264959	176242	250072.45000714285	244966	2.5908912982939096	489932	842685.4245511339	29717.523843785882	6576.462997658883	4.5187700218741975	79246.6279235837	6885.919787057043	11.508502912354244	SMT015_Ch	Ch
MHS384	Cutibacterium_modestum	MHS479	216955	1.7308147653645265	433910	515324.1659858831	102006	1.078869956539963	204012	345222.80975485913	12174.373474862756	13552.113834645856	0.898337604259129	32464.95401288074	14189.811277529792	2.2879059754861193	SMT015_Ch	Ch
MHS384	Gordonia_sp._JH63	MHS479	97945	0.7813816330281788	195890	199424.991945439	0	0	0	0	0	5244.524458012626	0	0	5491.3066114702615	0	SMT015_Ch	Ch
MHS384	Gordonia_terrae	MHS479	121502	0.9693137084709764	243004	244620.53599205098	0	0	0	0	0	6433.087304792094	0	0	6735.797522118293	0	SMT015_Ch	Ch
MHS384	Malassezia_arunalokei	MHS479	161957	1.2920539602873526	323914	343632.5722844541	981057	10.376182998580736	1962114	2435860.1957127564	85901.25251635976	9036.928683485543	9.505580438334016	0	0	0	SMT015_Ch	Ch
MHS384	Malassezia_globosa	MHS479	908	0.0072438054294715	1816	2390.975939762521	43424	0.4592754249043326	86848	116120.49892827208	4095.0200337111023	62.87843701172106	65.12598321977623	0	0	0	SMT015_Ch	Ch
MHS384	Malassezia_restricta	MHS479	542036	4.3242327310231445	1084072	1362856.2831119178	5404450	57.16035073056882	10808900	15170827.742283437	535003.2432344742	35840.709029549005	14.927250540534475	0	0	0	SMT015_Ch	Ch
MHS384	Micrococcus_luteus	MHS479	32080	0.2559265178165703	64160	82316.38222014393	0	0	0	0	0	2164.775215168482	0	0	2266.639148424584	0	SMT015_Ch	Ch
MHS384	Staphylococcus_capitis	MHS479	5233	0.04174761433086384	10466	12562.115025918925	93884	0.9929673450561524	187768	273708.7183436209	9652.410171875546	330.36139981805576	29.217729968427136	25739.727222138183	345.9066219481233	74.41235752346611	SMT015_Ch	Ch
MHS384	Staphylococcus_epidermidis	MHS479	1784	0.01423232256186911	3568	4513.416639743376	29110	0.3078829131117613	58220	88528.31276785122	3121.9743084201336	118.69487231977129	26.302520466169277	8325.25407254252	124.280083415641	66.98783782353628	SMT015_Ch	Ch
MHS385	Corynebacterium_kefirresidentii	MHS487	1447	0.38265947009464674	2894	3346.265084267824	22676	2.1683253903291693	45352	58223.33802690326	17943.84262436468	3058.030459492568	5.867777598049883	24943.546190671157	3169.974198968612	7.868690602840499	SMT019_Sc	Sc
MHS385	Corynebacterium_segmentosum	MHS487	620	0.16395913715181823	1240	1401.248845629402	0	0	0	0	0	1280.5505670812984	0	0	1327.4270194142932	0	SMT019_Sc	Sc
MHS385	Cutibacterium_acnes	MHS487	326757	86.41096093276882	653514	979190.1264815195	475458	45.464264131025146	950916	1830523.0515786256	564148.6501962703	894846.3905303701	0.6304418905482793	784217.0826592213	927603.5695511547	0.8454226658902199	SMT019_Sc	Sc
MHS385	Cutibacterium_granulosum	MHS487	600	0.15867013272756603	1200	1500.3043687475156	0	0	0	0	0	1371.0738218886622	0	0	1421.2640121935021	0	SMT019_Sc	Sc
MHS385	Cutibacterium_modestum	MHS487	1518	0.4014354358007421	3036	4032.697815267076	0	0	0	0	0	3685.33646990318	0	0	3820.24367607171	0	SMT019_Sc	Sc
MHS385	Deinococcus_radiodurans	MHS487	2027	0.5360405983979606	4054	4293.937991896033	11548	1.1042433236691322	23096	30152.19876446459	9292.602034567555	3924.0744052599566	2.3681003658114763	12917.54798194834	4067.7209675574186	3.175622931113945	SMT019_Sc	Sc
MHS385	Deinococcus_wulumuqiensis	MHS487	439	0.1160936471123358	878	1003.9932619433986	0	0	0	0	0	917.5130776646149	0	0	951.1000043785479	0	SMT019_Sc	Sc
MHS385	Dermacoccus_nishinomiyaensis	MHS487	12069	3.1916497198149907	24138	25491.570154267843	97933	9.36455329207561	195866	216045.98911138216	66583.18398798334	23295.822664658786	2.8581598060065154	92556.58111218092	24148.600796792052	3.832792710891818	SMT019_Sc	Sc
MHS385	Dermacoccus_sp._PAMC28757	MHS487	488	0.1290517079517537	976	996.1442028276351	0	0	0	0	0	910.3401068299943	0	0	943.664456310307	0	SMT019_Sc	Sc
MHS385	Klebsiella_aerogenes	MHS487	3761	0.9945972819806264	7522	8333.31250264482	0	0	0	0	0	7615.512465335361	0	0	7894.289591557163	0	SMT019_Sc	Sc
MHS385	Kocuria_indica	MHS487	590	0.1560256305154399	1180	1247.10973364588	0	0	0	0	0	1139.6884155258776	0	0	1181.4083999280817	0	SMT019_Sc	Sc
MHS385	Kocuria_palustris	MHS487	635	0.1679258904700074	1270	1388.8348347527087	0	0	0	0	0	1269.2058521739596	0	0	1315.6670143956103	0	SMT019_Sc	Sc
MHS385	Malassezia_arunalokei	MHS487	682	0.18035505086700004	1364	1529.433089633736	8143	0.7786502757739647	16286	20043.058804537486	6177.067565815692	1397.6935048704156	4.419472183487314	0	0	0	SMT019_Sc	Sc
MHS385	Malassezia_furfur	MHS487	216	0.05712124778192377	432	444.03567875570735	4113	0.39329345256764303	8226	8725.981149113371	2689.2589430464013	405.78812393565	6.627249011045145	0	0	0	SMT019_Sc	Sc
MHS385	Malassezia_globosa	MHS487	4975	1.315639850532735	9950	12026.313023458792	224744	21.49047986964803	449488	586462.318598497	180741.7421719948	10990.411881602637	16.44540205763779	0	0	0	SMT019_Sc	Sc
MHS385	Malassezia_japonica	MHS487	8140	2.1526248006706457	16280	16623.41581788595	70283	6.720603872310152	140566	152716.20702386083	47065.58706338405	15191.5376193302	3.0981450490894544	0	0	0	SMT019_Sc	Sc
MHS385	Malassezia_restricta	MHS487	2601	0.6878350253739988	5202	6236.648287306116	36623	3.5019659891526356	73246	97895.13422541431	30170.28809684893	5699.446979675627	5.293546585210275	0	0	0	SMT019_Sc	Sc
MHS385	Malassezia_sympodialis	MHS487	268	0.07087265928497949	536	588.6088288011379	8199	0.7840051100418441	16398	18124.02476366653	5585.6407258726485	537.9082893529845	10.38400195057648	0	0	0	SMT019_Sc	Sc
MHS385	Malassezia_yamatoensis	MHS487	585	0.15470337940937687	1170	1193.8141467689084	12506	1.1958492384660695	25012	26581.81171483567	8192.244935546405	1090.9835090339964	7.509045615914186	0	0	0	SMT019_Sc	Sc
MHS385	Rothia_amarae	MHS487	306	0.08092176769105867	612	675.7558408731439	6833	0.6533854027217858	13666	15978.939222351997	4924.54710476555	617.5487872390843	7.974345033988399	6845.560939609753	640.1550763091776	10.693597837383285	SMT019_Sc	Sc
MHS385	Staphylococcus_argenteus	MHS487	2732	0.7224780043528506	5464	6796.838203913765	20152	1.9269753601126045	40304	56718.96064119816	17480.208762557028	6211.384254502023	2.8142211214653705	24299.053654169777	6438.761185497982	3.773870928603241	SMT019_Sc	Sc
MHS385	Staphylococcus_capitis	MHS487	4941	1.3066485430115062	9882	11801.568394797947	34637	3.312060616723912	69274	96409.60696431098	29712.463652377457	10785.025905672823	2.754973786085111	41302.982034928296	11179.8277711936	3.694420243337848	SMT019_Sc	Sc
MHS385	Staphylococcus_epidermidis	MHS487	516	0.1364563141457068	1032	1383.2353687277969	3971	0.3797151228169488	7942	10642.887032326256	3280.0299063703715	1264.0887029852781	2.5947782767334577	4559.534944050421	1310.36254437307	3.479598042259278	SMT019_Sc	Sc
MHS385	Staphylococcus_lugdunensis	MHS487	1230	0.32527377209151037	2460	2729.7762091443724	7965	0.7616295525653481	15930	19509.5391894492	6012.64222823487	2494.6436056150533	2.4102209288338226	8358.11048322023	2585.9637339040605	3.2321066121843445	SMT019_Sc	Sc
MHS386	Corynebacterium_kefirresidentii	MHS488	133512	2.0608038388321495	267024	356795.83118242887	171316	2.5635377767030447	342632	490658.0490499626	25600.822245418967	18722.03730504971	1.3674164744086856	102233.61475308175	22765.56900534343	4.490712036632423	SMT019_Ch	Ch
MHS386	Corynebacterium_segmentosum	MHS488	16243	0.25071631579296694	32486	38199.586860684845	17637	0.26391648046715777	35274	47368.38582068674	2471.516828870654	2004.435107532301	1.2330241171605634	9869.686876316408	2437.34722956415	4.0493561018309725	SMT019_Ch	Ch
MHS386	Corynebacterium_tuberculostearicum	MHS488	15359	0.2370714704342904	30718	37319.94450206969	0	0	0	0	0	1958.2779060915855	0	0	2381.221128682558	0	SMT019_Ch	Ch
MHS386	Cutibacterium_acnes	MHS488	4746278	73.26044042905939	9492556	14689437.352250308	859794	12.865782525757185	1719588	3188691.582522533	166374.78292200714	770794.3032507176	0.2158484854134815	664396.4517553614	937268.2370869375	0.7088647896789171	SMT019_Ch	Ch
MHS386	Cutibacterium_granulosum	MHS488	69900	1.0789306454428609	139800	190338.12457251034	52749	0.7893253063538075	105498	166569.6302054423	8691.021175809698	9987.553545707544	0.8701851895998024	34706.483337955906	12144.63659775107	2.8577621947438767	SMT019_Ch	Ch
MHS386	Cutibacterium_modestum	MHS488	14656	0.2262204225981483	29312	35497.74453686553	0	0	0	0	0	1862.6621708607288	0	0	2264.954582316496	0	SMT019_Ch	Ch
MHS386	Klebsiella_aerogenes	MHS488	59814	0.9232497514523504	119628	124232.62481320297	7580	0.11342557815620888	15160	18914.920398266047	986.9144424306583	6518.8201009776085	0.15139464307086087	3941.116810018193	7926.736093095907	0.49719288793414723	SMT019_Ch	Ch
MHS386	Malassezia_arunalokei	MHS488	32461	0.5010467479502247	64922	72921.67922885885	155682	2.329593780806716	311364	374072.7055016075	19517.806462061017	3826.396722027615	5.100831900075038	0	0	0	SMT019_Ch	Ch
MHS386	Malassezia_globosa	MHS488	739	0.01140672027156329	1478	1909.8612340035681	8889	0.13301318789321115	17778	24686.22727910981	1288.0410658832361	100.21555787797551	12.85270563929386	0	0	0	SMT019_Ch	Ch
MHS386	Malassezia_restricta	MHS488	1309765	20.216675204985247	2619530	3304917.5812502843	5088604	76.14483518575159	10177208	13938572.117614817	727265.980511152	173417.91814446973	4.193718782307642	0	0	0	SMT019_Ch	Ch
MHS386	Malassezia_slooffiae	MHS488	2332	0.0359952255389521	4664	5175.545821605159	12653	0.18933691825996185	25306	29002.595157873293	1513.2540569347857	271.57481528012266	5.572144292444429	0	0	0	SMT019_Ch	Ch
MHS386	Staphylococcus_capitis	MHS488	68729	1.060855855946243	137458	177481.8025483705	270032	4.040703920933693	540064	780862.224449467	40742.66191087725	9312.947736149723	4.374840605271301	162700.61804585278	11324.331368215402	14.36734874277109	SMT019_Ch	Ch
MHS386	Staphylococcus_epidermidis	MHS488	8849	0.13658737169562055	17698	23304.648954279328	37860	0.5665293389174232	75720	106316.02016617941	5547.198378554644	1222.8576372575967	4.536258522287921	22152.02842141347	1486.9669080933993	14.897458915085727	SMT019_Ch	Ch
MHS387	Corynebacterium_kefirresidentii	MHS489	64094	1.8404303736767975	128188	167447.3361406466	0	0	0	0	0	16639.58980227226	0	0	19294.734126170075	0	SMT019_Ac	Ac
MHS387	Corynebacterium_segmentosum	MHS489	11139	0.31985137348871734	22278	25986.076706749816	0	0	0	0	0	2582.2904498612543	0	0	2994.3411020755507	0	SMT019_Ac	Ac
MHS387	Corynebacterium_tuberculostearicum	MHS489	9247	0.2655234447122874	18494	22375.561090486262	0	0	0	0	0	2223.5060092484637	0	0	2578.3061833971406	0	SMT019_Ac	Ac
MHS387	Cutibacterium_acnes	MHS489	2676981	76.86830502317981	5353962	8151646.301290355	81742	2.361727884984875	163484	298341.77220329107	33330.83774379597	810046.0347290993	0.04114684390121443	1000000	939303.3756109757	1.0646187653158852	SMT019_Ac	Ac
MHS387	Cutibacterium_granulosum	MHS489	9387	0.2695434817253425	18774	23902.891870364914	0	0	0	0	0	2375.2800431346695	0	0	2754.2984804362636	0	SMT019_Ac	Ac
MHS387	Cutibacterium_modestum	MHS489	69327	1.9906936143147775	138654	165192.53869952244	0	0	0	0	0	16415.525894345978	0	0	19034.916812036652	0	SMT019_Ac	Ac
MHS387	Dermacoccus_nishinomiyaensis	MHS489	9934	0.28525034062635046	19868	21458.08758028016	0	0	0	0	0	2132.3347597311977	0	0	2472.586929479827	0	SMT019_Ac	Ac
MHS387	Dermacoccus_sp._PAMC28757	MHS489	11298	0.32441698695354415	22596	26110.85769685278	0	0	0	0	0	2594.6901961832305	0	0	3008.719449820747	0	SMT019_Ac	Ac
MHS387	Klebsiella_aerogenes	MHS489	15244	0.4377246016215106	30488	31864.93667517305	0	0	0	0	0	3166.48498310481	0	0	3671.7543274518866	0	SMT019_Ac	Ac
MHS387	Malassezia_arunalokei	MHS489	5268	0.15126824989124363	10536	12164.133010247344	0	0	0	0	0	1208.7751782493867	0	0	0	0	SMT019_Ac	Ac
MHS387	Malassezia_furfur	MHS489	15632	0.44886584705769184	31264	32031.59930810634	39501	1.1412812652588331	79002	84036.13382865717	9388.543617520274	3183.046595318499	2.9495463972561944	0	0	0	SMT019_Ac	Ac
MHS387	Malassezia_globosa	MHS489	426212	12.238485824344483	852424	1016158.0941513621	3261793	94.241240526883	6523586	8379681.03011723	936180.6316860158	100977.74172253923	9.2711583336692	0	0	0	SMT019_Ac	Ac
MHS387	Malassezia_obtusa	MHS489	4511	0.129531335470653	9022	9216.751175345433	15700	0.4536117026040779	31400	33645.82939029789	3758.9227679431538	915.8877196979846	4.104130546900077	0	0	0	SMT019_Ac	Ac
MHS387	Malassezia_restricta	MHS489	94929	2.7258435258021767	189858	225743.24696461912	31027	0.8964465157131671	62054	83401.69828542972	9317.664276709085	22432.57561869625	0.41536310564995277	0	0	0	SMT019_Ac	Ac
MHS387	Malassezia_slooffiae	MHS489	24438	0.7017261751788558	48876	53085.71603754262	31347	0.9056921045560528	62694	71816.83719001988	8023.399908015829	5275.237932018643	1.5209550756596042	0	0	0	SMT019_Ac	Ac
MHS387	Malassezia_sympodialis	MHS489	17226	0.4946368399063332	34452	36393.78336570452	0	0	0	0	0	3616.525891157986	0	0	0	0	SMT019_Ac	Ac
MHS387	Micrococcus_luteus	MHS489	4453	0.1278658915652445	8906	10163.849933655201	0	0	0	0	0	1010.002891690204	0	0	1171.166927394102	0	SMT019_Ac	Ac
MHS387	Staphylococcus_capitis	MHS489	8438	0.24229337368684772	16876	20240.933344280784	0	0	0	0	0	2011.3836136579255	0	0	2332.3358635899294	0	SMT019_Ac	Ac
MHS387	Staphylococcus_epidermidis	MHS489	4797	0.13774369679732265	9594	12006.249543171403	0	0	0	0	0	1193.085969992902	0	0	1383.4641871720407	0	SMT019_Ac	Ac
MHS388	Cutibacterium_acnes	MHS473	1273316	93.1377511461951	2546632	3958293.465312178	1218635	38.28740871813127	2437270	4685551.60383416	463814.77166556637	946481.0569460182	0.49004126206407495	921072.3803469352	990235.7926897724	0.9301546027184404	SMT001_Sc	Sc
MHS388	Cutibacterium_modestum	MHS473	3240	0.23699247768320836	6480	8125.985250695545	0	0	0	0	0	1943.0320607114215	0	0	2032.8562085209842	0	SMT001_Sc	Sc
MHS388	Haemophilus_parainfluenzae	MHS473	1512	0.11059648958549724	3024	3338.1238268081565	7645	0.2401927071273298	15290	20363.43910788864	2015.7421492108542	798.1901785457674	2.5253908196206574	4002.9868235374406	835.0895967424929	4.7934818481181445	SMT001_Sc	Sc
MHS388	Kosakonia_cowanii	MHS473	4335	0.31708715764095935	8670	9329.121421174135	0	0	0	0	0	2230.7180557655433	0	0	2333.841597787377	0	SMT001_Sc	Sc
MHS388	Lawsonella_clevelandensis	MHS473	3450	0.25235310123674964	6900	10748.417198177718	0	0	0	0	0	2570.090711913823	0	0	2688.903063320112	0	SMT001_Sc	Sc
MHS388	Malassezia_arunalokei	MHS473	663	0.04849568293332319	1326	1584.142346447448	15560	0.4888683483193265	31120	41185.69612761949	4076.901901942077	378.78968185606124	10.762969788314576	0	0	0	SMT001_Sc	Sc
MHS388	Malassezia_dermatis	MHS473	262	0.01916420652870388	524	553.518556550572	12040	0.37827602273552	24080	27564.168788015682	2728.5301141711902	132.353710768108	20.615440990179312	0	0	0	SMT001_Sc	Sc
MHS388	Malassezia_globosa	MHS473	400	0.02925833057817387	800	909.8092171944165	29004	0.9112556281911148	58008	73406.99060274295	7266.432954704187	217.547586366613	33.401579286927756	0	0	0	SMT001_Sc	Sc
MHS388	Malassezia_restricta	MHS473	76592	5.6023851391087325	153184	181744.25004465226	1747589	54.90623058939739	3495178	4872986.2558978405	482368.6085879881	43457.48777435769	11.099781264222369	0	0	0	SMT001_Sc	Sc
MHS388	Rothia_mucilaginosa	MHS473	411	0.03006293466907365	822	905.132298368875	27656	0.8689037944164072	55312	86870.936008104	8599.205975237164	216.42927234769522	39.73217616063726	17076.841016215745	226.43454984299166	75.41623408643568	SMT001_Sc	Sc
MHS388	Staphylococcus_capitis	MHS473	486	0.03554887165248125	972	1093.0244751697526	6352	0.19956887843986904	12704	16836.39532582792	1666.6060933637038	261.3568118666372	6.376746339460724	3309.6506090195676	273.43903808144773	12.10379700075503	SMT001_Sc	Sc
MHS388	Staphylococcus_epidermidis	MHS473	544	0.03979132958631647	1088	1288.1212861375989	12289	0.3860991730396018	24578	34040.353937742286	3369.5966502918095	308.0070760448344	10.939997527203959	6691.555761253801	322.24589056800426	20.76537190112489	SMT001_Sc	Sc
MHS388	Streptococcus_mitis	MHS473	1406	0.10284303198228116	2812	3072.2538393679592	83481	2.622828957972089	166962	191715.53590489813	18977.59432159682	734.6170986496368	25.83331419385851	37686.89365429575	768.5776061403761	49.03459761669463	SMT001_Sc	Sc
MHS388	Streptococcus_oralis	MHS473	515	0.03767010061939886	1030	1130.5222584977726	22610	0.7103671822300754	45220	51682.97429271786	5116.009585927657	270.3230347878167	18.925540658950283	10159.691788742488	282.8197592238613	35.92285000391628	SMT001_Sc	Sc
MHS389	Corynebacterium_kefirresidentii	MHS474	96260	1.7535492704353344	192520	255661.02192738507	161991	2.8750186576005072	323982	486341.29989328556	26998.371026451958	15176.994661200091	1.7789010030736292	54109.59699951322	15819.743753143426	3.420383910375381	SMT001_Ch	Ch
MHS389	Corynebacterium_tuberculostearicum	MHS474	7888	0.1436941267940361	15776	19209.723158234883	0	0	0	0	0	1140.3610281213294	0	0	1188.6555707283962	0	SMT001_Ch	Ch
MHS389	Cutibacterium_acnes	MHS474	5072644	92.40734661726756	10145288	15798937.372562569	1716708	30.46815890791496	3433416	6848184.698781345	380164.77604500984	937884.0245116485	0.4053430553345439	761918.6655762098	977603.6210826441	0.779373816897717	SMT001_Ch	Ch
MHS389	Cutibacterium_granulosum	MHS474	15521	0.2827429693167133	31042	39941.68865708825	30298	0.5377293509391273	60596	100175.05312404217	5561.039649379703	2371.0880561219105	2.3453534907831277	11145.324806131242	2471.504161484732	4.509531070113917	SMT001_Ch	Ch
MHS389	Cutibacterium_modestum	MHS474	6594	0.12012158621702258	13188	16444.77519198363	0	0	0	0	0	976.223373480294	0	0	1017.5666499882863	0	SMT001_Ch	Ch
MHS389	Malassezia_arunalokei	MHS474	3848	0.07009825049485939	7696	9278.454474942342	54545	0.9680654646172916	109090	150675.18207031494	8364.464360532766	550.8037673039756	15.185924383695463	0	0	0	SMT001_Ch	Ch
MHS389	Malassezia_globosa	MHS474	739	0.01346221598640881	1478	1732.424550164355	51628	0.9162945055873412	103256	136649.1750955556	7585.835565472081	102.84320210628094	73.76117633553137	0	0	0	SMT001_Ch	Ch
MHS389	Malassezia_restricta	MHS474	273199	4.97681183392544	546398	673406.0864609247	3097717	54.97832701178628	6195434	8738324.79261937	485092.53676903027	39975.90442996801	12.134623185795386	0	0	0	SMT001_Ch	Ch
MHS389	Staphylococcus_capitis	MHS474	9252	0.16854184344554032	18504	22129.179976206873	391965	6.956600602048156	783930	1151165.54219406	63904.90469931619	1313.6709062010234	48.646053130704864	128076.9360560462	1369.3051606052693	93.53425353296177	SMT001_Ch	Ch
MHS389	Staphylococcus_epidermidis	MHS474	3493	0.06363128611708521	6986	8558.861962486559	129581	2.299805499506339	259162	402211.8035909864	22328.071884807236	508.08606384864436	43.94545230325118	44749.476562099604	529.6036214058503	84.49616798939297	SMT001_Ch	Ch
MHS390	Corynebacterium_kefirresidentii	MHS498	205482	2.603320658506516	410964	554573.7109264233	292015	5.608063366324465	584030	895936.885867325	49499.90523395547	22630.864737107524	2.1872741412656294	54221.42735459508	22746.431612851073	2.3837333379342693	SMT002_Ch	Ch
MHS390	Corynebacterium_tuberculostearicum	MHS498	18682	0.23668854956744984	37364	46232.47509626821	31932	0.6132447970599894	63864	96738.16916719172	5344.718229394848	1886.6398997123588	2.8329297128772244	5854.521333651357	1896.2742235172896	3.0873811714806436	SMT002_Ch	Ch
MHS390	Cutibacterium_acnes	MHS498	7585247	96.10004873893855	15170494	23702019.30419757	4133953	79.391368174262	8267906	15010745.874786923	829333.5278563055	967224.3424116649	0.8574365754572055	908439.0651023759	972163.5745927643	0.9344508360981512	SMT002_Ch	Ch
MHS390	Cutibacterium_granulosum	MHS498	15310	0.19396754597353907	30620	40978.986016342344	16297	0.3129791575124216	32594	51891.80047777516	2866.986778407484	1672.2572154573395	1.7144412665149735	3140.452786672618	1680.7967716817702	1.8684309962889483	SMT002_Ch	Ch
MHS390	Malassezia_arunalokei	MHS498	1794	0.0227287901682906	3588	4206.480861538914	13418	0.25768879766224906	26836	35177.13731949737	1943.5129763982213	171.65671131019155	11.322091408859652	0	0	0	SMT002_Ch	Ch
MHS390	Malassezia_globosa	MHS498	1618	0.02049898689648505	3236	3859.422210884107	81755	1.5700810592396162	163510	214986.73487868367	11877.871277450951	157.49405407623908	75.41790289874156	0	0	0	SMT002_Ch	Ch
MHS390	Malassezia_restricta	MHS498	49629	0.6287665146388485	99258	116436.64119185865	475893	9.139387016386994	951786	1325937.4456408035	73257.14449387247	4751.5088172033375	15.417659381928805	0	0	0	SMT002_Ch	Ch
MHS390	Micrococcus_luteus	MHS498	10863	0.13762700535013422	21726	26271.87249464012	0	0	0	0	0	1072.0940807372986	0	0	1077.5688411962221	0	SMT002_Ch	Ch
MHS390	Staphylococcus_capitis	MHS498	3587	0.04544491099980958	7174	8520.980675604002	135399	2.6002985180109452	270798	387901.74864387495	21431.308500452593	347.72142511942013	61.63355764774145	23475.52245764874	349.4971009142675	67.16943401315179	SMT002_Ch	Ch
MHS390	Staphylococcus_epidermidis	MHS498	861	0.01090829896036689	1722	2093.2494664210835	26394	0.5068891135413178	52788	80453.92263021247	4445.024653762549	85.42064761141013	52.03688777897771	4869.010965056164	85.85685707503946	56.71079900817493	SMT002_Ch	Ch
MHS391	Corynebacterium_jeikeium	MHS499	10365	0.11116083766689006	20730	22748.295504497106	0	0	0	0	0	1029.4626453607016	0	0	2182.337548287339	0	SMT002_Ac	Ac
MHS391	Corynebacterium_kefirresidentii	MHS499	21229	0.22767326800100424	42458	53080.12656909578	0	0	0	0	0	2402.1143695403307	0	0	5092.194852870712	0	SMT002_Ac	Ac
MHS391	Corynebacterium_segmentosum	MHS499	23216	0.2489831169584679	46432	53296.10536983283	0	0	0	0	0	2411.888381290118	0	0	5112.914587515857	0	SMT002_Ac	Ac
MHS391	Corynebacterium_sp._zg-917	MHS499	10652	0.11423880779813922	21304	25319.130382375766	0	0	0	0	0	1145.8044817696457	0	0	2428.9683116046244	0	SMT002_Ac	Ac
MHS391	Corynebacterium_ureicelerivorans	MHS499	29094	0.3120225191587554	58188	70336.91016417397	0	0	0	0	0	3183.0614117789173	0	0	6747.709077871134	0	SMT002_Ac	Ac
MHS391	Cutibacterium_acnes	MHS499	209659	2.248516166367825	419318	644936.7425092638	0	0	0	0	0	29186.287161719283	0	0	61871.43424305558	0	SMT002_Ac	Ac
MHS391	Epilithonimonas_vandammei	MHS499	14856	0.15932517167190724	29712	33057.66532275632	0	0	0	0	0	1496.0079794060064	0	0	3171.3577959414797	0	SMT002_Ac	Ac
MHS391	Gordonia_bronchialis	MHS499	11664	0.12509213801703867	23328	25486.650323437123	0	0	0	0	0	1153.3855122535165	0	0	2445.039188536604	0	SMT002_Ac	Ac
MHS391	Kytococcus_sedentarius	MHS499	14123	0.15146401450742772	28246	30127.78940117105	0	0	0	0	0	1363.4179215611218	0	0	2890.282748616088	0	SMT002_Ac	Ac
MHS391	Malassezia_furfur	MHS499	53493	0.5736928788533477	106986	127268.31851866812	0	0	0	0	0	5759.463597038975	0	0	0	0	SMT002_Ac	Ac
