feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG2132	mol_type	RNA	-2.61375387161722	0.780827296268327	72	44	0.00165149203135929	0.00570332684330493
COG1922	region	Tw	2.31209605300963	0.697635565040425	72	27	0.00167198624278465	0.00576788838349891
COG0395	region	Tw	-2.40299613686007	0.734175475097232	72	52	0.00167416287171752	0.00577183648498421
COG0807	Tw_RNA	Tw_RNA	1.14028155037152	0.342190166824369	72	67	0.0016842834302757	0.005803150303205
COG0503	mol_type	RNA	1.00557793183953	0.307735235763651	72	71	0.00170187094777669	0.00586013690884683
COG4844	mol_type	RNA	2.31767991588682	0.69929449018946	72	18	0.00171300605985162	0.00589484916104015
COG1058	mol_type	RNA	-2.32032273804443	0.699584326245089	72	19	0.00171440626149539	0.00589603924617604
COG4699	mol_type	RNA	2.70219577678547	0.809402193020361	72	9	0.00172134173205172	0.00591625259104685
COG0003	mol_type	RNA	-3.55509078673372	1.06223411134349	72	44	0.00173626463785394	0.00596387706073663
COG0310	region	Tw	-4.24764640815321	1.28294831489068	72	28	0.00173774603110915	0.00596530129279456
COG1175	region	Tw	-2.86027704708689	0.868961559988624	72	49	0.00173920094209079	0.00596663292525869
COG1587	mol_type	RNA	-1.78147629304607	0.546998352943294	72	69	0.00175904915866822	0.00603102568686246
COG0386	mol_type	RNA	1.68439848927255	0.507611347839258	72	45	0.00177402169028233	0.00607863314464387
COG2326	mol_type	RNA	-1.88623234263673	0.579725979017678	72	62	0.0017760383592511	0.00608181659824381
COG0852	region	Tw	-3.40360803602184	1.03438052671109	72	38	0.00179380842457058	0.00613890863537252
COG1837	mol_type	RNA	2.89579304461377	0.874559442766679	72	20	0.00181212186595594	0.00619778928099426
COG3861	region	Tw	-2.06569577485173	0.631073384342239	72	65	0.00181751448885395	0.00621243338732963
COG1141	mol_type	RNA	2.15392060677303	0.65326707653151	72	17	0.00181878455934894	0.00621297694311502
X2ZBVG	region	Tw	2.54880130753707	0.77788179952484	72	11	0.00182326782767379	0.00622448943367022
COG0302	mol_type	RNA	-2.7070266009278	0.820036238498054	72	33	0.00182686714601186	0.00623297198322046
X3NU06	mol_type	RNA	4.43094289747743	1.34175516706142	72	15	0.00183364873638228	0.00625229495966445
COG1190	Tw_RNA	Tw_RNA	1.24351465030864	0.383500189744943	72	67	0.00183706636688646	0.00625676421441431
COG1438	mol_type	RNA	-2.37113635698132	0.731264263784931	72	49	0.00183719721746572	0.00625676421441431
COG3961	mol_type	RNA	2.04397364693423	0.617728529947547	72	45	0.00184041827605716	0.00626391905034185
COG1272	Tw_RNA	Tw_RNA	1.31015549944928	0.398879727875037	72	56	0.00187397051246567	0.00637423546575914
COG0551	region	Tw	2.58268230653823	0.798511571159678	72	33	0.00188314086979001	0.00640153419079983
COG0614	region	Tw	-1.96778033734734	0.60853076765006	72	68	0.00188721106556326	0.00640758001131132
COG1674	mol_type	RNA	-1.77945346374486	0.550286998230385	72	70	0.00188707026060758	0.00640758001131132
COG1122	mol_type	RNA	-2.39988302017571	0.725822543782765	72	66	0.0018908406762522	0.00641600792572955
COG0233	mol_type	RNA	1.81174879895193	0.561245932168354	72	68	0.00191933514353696	0.0065077747580017
COG1104	Tw_RNA	Tw_RNA	1.47567010559522	0.447705293966946	72	64	0.00192021250906702	0.0065077747580017
COG0024	mol_type	RNA	-2.37450818135333	0.725222158377828	72	66	0.00192653661516001	0.0065252530296637
COG3477	Tw_RNA	Tw_RNA	1.54360003872709	0.478425264574247	72	17	0.00192903117271881	0.00652974716576488
COG3981	region	Tw	1.99160073882815	0.617501188614232	72	7	0.00193581332453302	0.00654874053889212
COG1473	mol_type	RNA	-2.22234828505546	0.690150314980557	72	64	0.00196627945726614	0.00664778399336897
COG0333	Tw_RNA	Tw_RNA	-1.0124914428026	0.308686152736574	72	19	0.00198467182354848	0.00669781824820949
COG1983	Tw_RNA	Tw_RNA	-1.77575308424184	0.5424506869607	72	28	0.00198327731522837	0.00669781824820949
X3NUKK	Tw_RNA	Tw_RNA	-1.93173023611826	0.590063932890704	72	26	0.0019835389990267	0.00669781824820949
COG1085	mol_type	RNA	-3.12546874774723	0.972347955312993	72	36	0.00200067049236972	0.00674367052039268
COG2310	mol_type	RNA	-3.63465047563156	1.11065552671314	72	19	0.0019998416725055	0.00674367052039268
COG0107	mol_type	RNA	-2.73600861990714	0.851296250292892	72	36	0.00200320690350165	0.00674583817004997
COG2076	region	Tw	2.10271401883437	0.654267088528496	72	55	0.00200372625186928	0.00674583817004997
COG0291	Tw_RNA	Tw_RNA	-0.643757960902181	0.197554071132974	72	37	0.00201438809568442	0.00677765236526311
COG1835	mol_type	RNA	-3.25195244524074	0.997728977328614	72	53	0.00202502081879566	0.00680933037805491
COG0231	mol_type	RNA	1.47408342664627	0.459302431037674	72	70	0.00203081257513234	0.00682470187508416
COG4129	Tw_RNA	Tw_RNA	1.18741839734655	0.364927417965434	72	65	0.00204462136009827	0.00686698056796967
COG0404	Tw_RNA	Tw_RNA	1.31258201851869	0.4095219862306	72	66	0.00205693516544427	0.00690419054331595
COG0804	region	Tw	2.11265772148405	0.65226282744789	72	55	0.00207858336151993	0.00697266836089949
COG0592	mol_type	RNA	-2.515870757416	0.76817041255627	72	65	0.00208350887080357	0.00698081582117051
COG3682	mol_type	RNA	-2.21554824665171	0.692136599830421	72	4	0.00208267816163159	0.00698081582117051
COG2350	mol_type	RNA	-2.82022845849902	0.867890047940991	72	17	0.00209600814268207	0.00701848954124441
COG0213	Tw_RNA	Tw_RNA	1.16732455357025	0.360586060151048	72	66	0.0021550777916311	0.00721196589515326
COG2962	Tw_RNA	Tw_RNA	1.3836215961913	0.434237193808051	72	40	0.00217680536923293	0.0072803203497312
COG0699	mol_type	RNA	-2.78241877913338	0.873592320052809	72	66	0.0021852892997047	0.00730432621873801
X330JD	mol_type	RNA	3.58829619103745	1.09470220178843	72	17	0.00219277803175965	0.00732497894480284
COG3956	mol_type	RNA	-2.09292623390998	0.657521591123631	72	63	0.00219830120550326	0.00733904497980551
COG4112	mol_type	RNA	2.32538152634154	0.71907633972926	72	17	0.00220560266241698	0.00735902749894735
COG0576	Tw_RNA	Tw_RNA	-0.626231865279918	0.192975859653093	72	71	0.00221065854720551	0.00737149826832034
COG0690	region	Tw	-1.51607731319975	0.472428141244496	72	49	0.00222423847538269	0.00741236087862931
COG4840	mol_type	RNA	2.39505377364845	0.743273773031754	72	5	0.00222853827737604	0.00742226685353593
COG1404	mol_type	RNA	-2.91591720953523	0.901523556744366	72	59	0.00223887521245649	0.00745225606431946
COG4475	region	Tw	1.79927386917739	0.560521038608526	72	29	0.00224068078519801	0.00745382923904061
COG2375	mol_type	RNA	-3.33636981987597	1.05040190028967	72	45	0.00224341567647298	0.00745849016815513
COG2181	mol_type	RNA	-2.76775641294146	0.856080323900937	72	34	0.00225329735275445	0.0074868917389203
X305AA	Tw_RNA	Tw_RNA	-1.60022753852928	0.494692267816915	72	5	0.00226044348969223	0.00750617576862172
COG3481	region	Tw	2.51608942521994	0.785309334281993	72	33	0.00226585409635323	0.00751967721472239
COG0019	mol_type	RNA	-1.97850189077604	0.615265963623372	72	67	0.002275237018292	0.00754465297105421
COG1660	mol_type	RNA	-2.39968680735461	0.744402163372799	72	63	0.0022760782478842	0.00754465297105421
COG0195	Tw_RNA	Tw_RNA	1.0927799354585	0.339912854255252	72	67	0.00228242773968109	0.00756121796226104
COG1005	region	Tw	-3.28687404224536	1.02419759955707	72	38	0.00228624131583475	0.00756936734052572
COG1866	region	Tw	2.31323695082765	0.723468038428943	72	38	0.00228950418503909	0.00757568485369149
COG0112	Tw_RNA	Tw_RNA	1.36576896419638	0.424505296642215	72	67	0.0023024660494537	0.00760961510605979
COG1846	mol_type	RNA	1.04661675493486	0.325301843745566	72	72	0.00230248010719835	0.00760961510605979
COG0549	mol_type	RNA	1.63748601167408	0.507047463767232	72	58	0.00231015273048623	0.00762595871834652
COG3971	region	Tw	1.96677086780231	0.621112808389374	72	17	0.0023098863613342	0.00762595871834652
COG0852	mol_type	RNA	-3.27130124205515	1.01416796245604	72	38	0.0023123775755936	0.00762879964762209
COG4992	Tw_RNA	Tw_RNA	1.35761494093913	0.428921284541549	72	65	0.00231918568383285	0.00764674902358094
COG3412	mol_type	RNA	2.18522062068924	0.667813321947566	72	43	0.00235096332376485	0.0077423951157203
COG1069	region	Tw	-2.01453743342006	0.628772452340157	72	39	0.00234961228352468	0.0077423951157203
COG0070	region	Tw	2.21050057338385	0.692941662396772	72	56	0.00235957777883059	0.00776162290542392
COG0771	Tw_RNA	Tw_RNA	1.0263264792909	0.319637736171972	72	69	0.00235955266564737	0.00776162290542392
COG4803	mol_type	RNA	3.42725151158188	1.06848010416912	72	12	0.0023649958457628	0.00777487170458882
X33BD3	Tw_RNA	Tw_RNA	-1.7273905360005	0.539298871336035	72	7	0.00237867515037851	0.00781524761510966
COG0174	region	Tw	-0.893749983933435	0.283223900266706	72	72	0.00238634379219442	0.0078358393928075
COG0065	mol_type	RNA	-2.4365041416741	0.760508473699567	72	49	0.00240280198542961	0.00788525158598731
COG0575	mol_type	RNA	-2.87776930563246	0.894273501176004	72	22	0.00241413647018523	0.00791780125588025
X3056J	Tw_RNA	Tw_RNA	-1.50500489442924	0.471085066919284	72	36	0.00242155711979498	0.00793395338496953
COG0456	Tw_RNA	Tw_RNA	-0.610864528614511	0.1907348295998	72	72	0.00242189886054059	0.00793395338496953
COG0445	region	Tw	1.97449180783124	0.619471883588652	72	61	0.00242770541108159	0.00794831888686665
COG0013	Tw_RNA	Tw_RNA	0.964624493387779	0.30211563545908	72	69	0.00244214699594677	0.00799092217749229
COG4768	Tw_RNA	Tw_RNA	0.949690290431124	0.296972704479499	72	47	0.00245882658530507	0.00804079430703273
COG0591	Tw_RNA	Tw_RNA	1.43102329278718	0.447764376411313	72	59	0.00246359776719963	0.00805168831921704
X33360	region	Tw	-3.1275254250032	0.981530720878105	72	12	0.00247459954875194	0.00808292095597011
X3NUQM	Tw_RNA	Tw_RNA	-1.8227116392538	0.569652167718083	72	27	0.00249181912567915	0.00813441479906468
X3NU1K	region	Tw	-4.54932456554508	1.43281804110558	72	15	0.00251738038059164	0.00821306364543083
COG0072	mol_type	RNA	-2.43787222864052	0.758150706952101	72	41	0.00254296978942994	0.00829171257288177
X3NW8J	Tw_RNA	Tw_RNA	-2.53877806694124	0.796777966056282	72	19	0.00255169165288952	0.00831530286885676
COG2180	mol_type	RNA	-2.87518717025129	0.917751790066723	72	29	0.0025538198499726	0.00831739114795969
COG0275	mol_type	RNA	-2.0203334368113	0.633565351412276	72	63	0.00255610458195443	0.00831998650889942
X31QGP	mol_type	RNA	4.22125312466962	1.31924588713919	72	13	0.00257157324573088	0.00836546689361668
X3NWQC	mol_type	RNA	4.08386069259608	1.28373111747558	72	16	0.00259825830874138	0.00844736073400103
COG2226	mol_type	RNA	-2.1315890972252	0.681825738575776	72	68	0.00260409260771001	0.00846140956555163
COG0461	Tw_RNA	Tw_RNA	1.13109715417331	0.361839390998112	72	65	0.00260665505151035	0.00846481710107194
COG2987	Tw_RNA	Tw_RNA	1.92990090360439	0.618005509352306	72	49	0.00263133205947411	0.00853999354415509
X305AG	Tw_RNA	Tw_RNA	-1.28591927066269	0.405614247401614	72	1	0.00263346986545599	0.00854197418075981
COG2610	mol_type	RNA	-2.34758534441761	0.736283216797051	72	63	0.00264475757580982	0.00857361412401653
COG0237	mol_type	RNA	-2.16495294308662	0.684616664926885	72	61	0.00266166205650769	0.00862341495943858
COG0805	mol_type	RNA	-2.37134433998847	0.761418730305188	72	47	0.00269776875147503	0.00873533460234417
COG0771	mol_type	RNA	-1.63962243730073	0.518328797741684	72	69	0.00270228490260991	0.00874489419872375
COG0624	Tw_RNA	Tw_RNA	1.05280780279804	0.338211231544865	72	69	0.0027098219459227	0.00876421302579511
COG3118	region	Tw	-0.953205627309897	0.303233452233658	72	72	0.00272519480075222	0.00880883776058174
COG0766	Tw_RNA	Tw_RNA	0.999331819579446	0.321324171927885	72	70	0.00273259974122821	0.00882257376036266
COG4864	mol_type	RNA	2.60486300898622	0.822932075388946	72	33	0.00273178586164698	0.00882257376036266
X31ED6	mol_type	RNA	3.12969962829541	0.983213840587864	72	12	0.00273954995813854	0.00883990961679789
X32SI2	region	Tw	-3.20956474555706	1.0231824997658	72	15	0.00276529314538989	0.0089178311816726
COG0099	region	Tw	-0.935721209234562	0.297722072350604	72	70	0.00276738717708969	0.00891944040016458
COG3857	mol_type	RNA	-2.53264557131878	0.804156936125675	72	37	0.0027918161776625	0.00899299312528152
COG0058	mol_type	RNA	-3.05439488251805	0.971540618460706	72	49	0.00279870364227767	0.00900998892781619
COG2267	region	Tw	-0.997894888738733	0.317422018659346	72	72	0.00281421908612193	0.0090547256211702
X32TCV	region	Tw	-2.59889132926657	0.831229454183806	72	17	0.00284944780414842	0.00916280167958478
X2ZC43	Tw_RNA	Tw_RNA	-2.27252431331776	0.722059382572014	72	16	0.00286371544001249	0.0092033889313505
X3057T	mol_type	RNA	2.36384778442492	0.749912924965715	72	4	0.00287026367149364	0.00921913523893878
COG0520	mol_type	RNA	1.56426468623628	0.498669371470608	72	71	0.00288254262176706	0.00925325966757829
COG0502	mol_type	RNA	-2.58363531952462	0.835664052204101	72	59	0.0028845938100149	0.00925453160390323
COG0472	mol_type	RNA	-2.34045180621093	0.745619650520906	72	66	0.00288866524568133	0.00926227984739106
COG1732	Tw_RNA	Tw_RNA	1.23524162110831	0.399786662238936	72	63	0.00290133601504963	0.00929757650209601
COG0025	Tw_RNA	Tw_RNA	1.51109730861676	0.48274576295319	72	64	0.00290409815275626	0.00930109786381043
COG4115	mol_type	RNA	-2.06701050453633	0.669827775994604	72	2	0.00293458944439374	0.00939337388268448
COG5609	mol_type	RNA	1.7513977906209	0.558212431261281	72	14	0.00295906312600189	0.00946629347860559
COG2172	region	Tw	2.16507381215547	0.70230066524341	72	25	0.00296108555274881	0.00946734729043531
COG1066	Tw_RNA	Tw_RNA	1.18769193205194	0.38005797289718	72	62	0.00296774476187313	0.00948321640479688
COG1141	region	Tw	2.0369728726202	0.655319863376475	72	17	0.00297155635454684	0.00948997323508048
COG0222	Tw_RNA	Tw_RNA	-0.522205804743351	0.1670784608472	72	48	0.00297889669574362	0.00950798534394881
COG4836	mol_type	RNA	1.65594321119451	0.528356364483962	72	1	0.00299051515070265	0.00953962391484839
COG1530	Tw_RNA	Tw_RNA	-1.90259787934971	0.6184510079094	72	58	0.0030176898106864	0.00962082179096828
COG0021	Tw_RNA	Tw_RNA	0.809995976999707	0.263603693717309	72	71	0.00304989507059002	0.00971795625911075
COG0623	Tw_RNA	Tw_RNA	1.20090661254711	0.386043184418155	72	65	0.00305946760610435	0.00974290595292457
COG2329	region	Tw	1.9455680803401	0.633554198937697	72	45	0.00306696548859911	0.00976122425284361
COG1403	mol_type	RNA	-2.79626296088216	0.897748975443578	72	50	0.00308217714087101	0.00980405834570573
COG1959	region	Tw	1.31062664164224	0.423431594852159	72	53	0.00308415651166042	0.00980477726731385
COG0091	region	Tw	-1.08863245420573	0.349534041119694	72	66	0.00309453559716934	0.00983218355646075
COG1309	Tw_RNA	Tw_RNA	-0.559420952413162	0.179860073157299	72	72	0.00313562634051554	0.00995708262133045
COG0529	region	Tw	2.6424166825343	0.8560807328861	72	17	0.00315488842670788	0.0100125630432182
COG0267	region	Tw	-1.15266431475196	0.373325250408616	72	44	0.00319648069061269	0.0101388088609791
COG0838	region	Tw	-3.15796131154781	1.02262064664283	72	23	0.0032351961740946	0.0102557919532523
COG1671	region	Tw	2.12422703331009	0.68975713743901	72	12	0.00324131546906103	0.0102693688968778
COG0013	mol_type	RNA	-1.51529181672977	0.489914726533473	72	69	0.00324490451944195	0.0102749185009736
COG1640	Tw_RNA	Tw_RNA	-1.7673769634766	0.571028110780249	72	53	0.00326392699307909	0.01032930376078
COG3557	region	Tw	2.18555608133584	0.710188158486195	72	23	0.00326986849566199	0.0103422537487228
COG1136	Tw_RNA	Tw_RNA	-0.609952568454108	0.195390990502348	72	72	0.00328794565813164	0.0103935512268356
X30DSN	Tw_RNA	Tw_RNA	-1.91980016596549	0.630116405131122	72	14	0.0032916649483946	0.0103935575332708
COG1636	region	Tw	2.25799545980105	0.731248377849922	72	10	0.00329110466727363	0.0103935575332708
COG1368	region	Tw	2.41806073376174	0.787236782908762	72	52	0.00329836528658924	0.0104088367283335
COG0174	mol_type	RNA	0.862218603428821	0.283223900266706	72	72	0.00331519706633612	0.0104506563616698
COG0687	Tw_RNA	Tw_RNA	1.29874206564129	0.426616592389297	72	42	0.00331535486151685	0.0104506563616698
X302WR	Tw_RNA	Tw_RNA	-1.55985367935201	0.505604756063966	72	23	0.00332078140647785	0.0104618645774784
COG3296	region	Tw	-2.10158869664908	0.678424372489169	72	40	0.0033282551402962	0.0104795060498516
COG0361	Tw_RNA	Tw_RNA	-0.644897019198451	0.208500749694719	72	51	0.00334384561231681	0.0105226700416858
COG2239	mol_type	RNA	-2.09457292844614	0.689558191305995	72	64	0.00338107752124773	0.0106338501118208
COG0314	Tw_RNA	Tw_RNA	1.21447781382211	0.393051567206502	72	36	0.00338867251887002	0.010651746332502
COG0357	Tw_RNA	Tw_RNA	1.09034762589048	0.359166695716188	72	64	0.00339874639162979	0.0106774100123561
COG2838	mol_type	RNA	-3.2960283568582	1.08597124581029	72	46	0.00340542247558195	0.0106923764646009
COG0362	Tw_RNA	Tw_RNA	1.46673179328813	0.476994037225352	72	66	0.00340938091109214	0.0106987980105652
COG0336	mol_type	RNA	-2.17399910821909	0.69938965734847	72	64	0.0034116968231366	0.0107000609281996
COG4166	mol_type	RNA	-2.87347421739641	0.947008326550951	72	56	0.00341369358582912	0.0107003220470608
COG5547	Tw_RNA	Tw_RNA	-1.07727166940753	0.350912418477104	72	32	0.003450816563395	0.0108106253347366
COG0263	mol_type	RNA	-2.85081379809969	0.927393842753202	72	44	0.00346089230889576	0.0108361197040006
COG1564	region	Tw	2.16053915934778	0.706359240674782	72	19	0.00348342760701752	0.0109005748060671
X33KSB	mol_type	RNA	3.10364798959702	1.00858933759592	72	16	0.00348680354253888	0.0109050365827055
COG0440	Tw_RNA	Tw_RNA	-1.37897315089137	0.448039752415061	72	33	0.00348998283524373	0.0109088787113935
COG0833	Tw_RNA	Tw_RNA	1.30907457218536	0.432881311138509	72	64	0.0035162760216353	0.0109849248675892
COG0776	Tw_RNA	Tw_RNA	-0.705536039094123	0.229757099298598	72	62	0.00352089152025438	0.0109870677350795
COG1254	Tw_RNA	Tw_RNA	-0.931325317352238	0.304535097055591	72	29	0.00352064085584766	0.0109870677350795
COG4837	Tw_RNA	Tw_RNA	-1.43403928168548	0.467919017573601	72	4	0.00353176601244956	0.0110148552937077
X32RSG	region	Tw	-2.54954760822134	0.84405538585285	72	27	0.00355227230744589	0.0110726347509685
COG0352	mol_type	RNA	-2.32521255576691	0.758505600828069	72	64	0.00357183724975791	0.0111274172148447
COG1658	mol_type	RNA	1.69724989236314	0.553930535140439	72	35	0.00358896467690849	0.0111745492612875
COG0812	Tw_RNA	Tw_RNA	1.40511122726793	0.465916808721698	72	63	0.00360209206477502	0.0112091813167623
X3042F	Tw_RNA	Tw_RNA	-1.24241917477153	0.405228517175369	72	1	0.00362414742593611	0.011271541938729
COG2391	mol_type	RNA	-2.62149498103196	0.846781913079993	72	45	0.00365414566359643	0.0113585228186944
X32X7X	Tw_RNA	Tw_RNA	-1.3160709808792	0.431551554318108	72	29	0.00365791493072409	0.0113639223847828
COG0524	Tw_RNA	Tw_RNA	1.40819133449696	0.461552959594085	72	65	0.00367552085462327	0.0114072652344713
COG4799	Tw_RNA	Tw_RNA	-1.29674816913708	0.430984650304652	72	57	0.00367594634344015	0.0114072652344713
COG2340	region	Tw	2.01518489854076	0.669852645190749	72	52	0.00368024715000355	0.0114112198079474
COG3152	mol_type	RNA	-2.35220512392761	0.781904726161569	72	47	0.00368130195521051	0.0114112198079474
COG1918	region	Tw	-1.44280466702493	0.475613743743957	72	27	0.00371473005469432	0.011508460091884
X3057E	mol_type	RNA	2.38089150284943	0.777731330305876	72	10	0.00372844559877844	0.0115445558075133
COG0618	mol_type	RNA	-2.22799430303765	0.72737382799061	72	36	0.00374519273995144	0.0115899932494789
COG3861	Tw_RNA	Tw_RNA	-1.17330121346435	0.386191254655996	72	65	0.00375225263619648	0.0116054185517758
COG0323	mol_type	RNA	-2.29024874460026	0.763107722316558	72	52	0.00375768142976627	0.0116157847182161
COG0802	mol_type	RNA	-1.97656519443799	0.658813397515289	72	49	0.00376882691501267	0.0116438011650557
COG1837	region	Tw	-2.71991952709977	0.897648734510104	72	20	0.0038088738197902	0.0117610283822567
COG2896	Tw_RNA	Tw_RNA	1.34504389758863	0.44138299295865	72	63	0.00381182426204595	0.0117636430868438
COG1605	Tw_RNA	Tw_RNA	-1.74734528170488	0.576463540653116	72	34	0.00382983158037027	0.0118126961927361
COG0746	Tw_RNA	Tw_RNA	1.15441533868422	0.385967011882622	72	46	0.00387066458557564	0.0119320597367911
COG4604	region	Tw	1.94976555101873	0.644392082383859	72	25	0.00391690763658394	0.0120679600571776
COG0160	mol_type	RNA	-2.59793634003146	0.855518538586839	72	43	0.00391957669048509	0.0120695335094673
COG0523	region	Tw	1.94970926425443	0.647678020319605	72	46	0.00395069995971076	0.0121586759354445
X3P5CB	region	Tw	-3.31780949096061	1.10051075678001	72	14	0.0039683227766063	0.0122061941511454
COG0012	mol_type	RNA	-1.99618922961564	0.669890059757088	72	66	0.00399656412349238	0.0122863037815115
COG0118	mol_type	RNA	-2.92401326166241	0.965089098820872	72	36	0.00399927299931464	0.0122878761605316
COG0285	mol_type	RNA	-2.09050782211377	0.692769690942859	72	66	0.00401293104131482	0.0123230699522419
COG0377	Tw_RNA	Tw_RNA	-2.10995215981968	0.69771110792027	72	33	0.00403689937068735	0.0123898689796288
COG3091	mol_type	RNA	-1.51779652732105	0.500003133089753	72	5	0.00404603405382515	0.0124110929396545
COG1073	mol_type	RNA	-2.55349501512231	0.847698660688099	72	64	0.00405389685932239	0.0124283943187121
COG0071	region	Tw	-1.42676219863582	0.472971081453264	72	40	0.00406009049022878	0.0124369377122003
COG1354	Tw_RNA	Tw_RNA	1.32279883025188	0.444741108144861	72	41	0.00406113166353321	0.0124369377122003
COG1299	region	Tw	3.45799326044859	1.15388348122565	72	25	0.0040719877203142	0.0124633581455922
X31JYS	mol_type	RNA	3.31783768098357	1.09675344567808	72	10	0.00407768063350737	0.0124739551983442
COG3685	Tw_RNA	Tw_RNA	-2.15337383908362	0.714688341175011	72	10	0.00409577037485192	0.0125224428300557
X332VJ	region	Tw	-2.84977652644303	0.951297505627828	72	27	0.00409887909382427	0.0125250993948991
COG0541	Tw_RNA	Tw_RNA	1.0760956758887	0.35734505176491	72	69	0.00410823816121301	0.012546842052159
COG2812	Tw_RNA	Tw_RNA	1.31237656528261	0.4419486833446	72	62	0.00411748697702935	0.0125682244408014
COG2837	mol_type	RNA	-2.59133577580455	0.873645054692461	72	47	0.00415796597908996	0.0126848585679602
COG0510	mol_type	RNA	-2.21865109916516	0.733548155546687	72	61	0.00416400236418256	0.0126963474484781
X32Y9G	Tw_RNA	Tw_RNA	-1.62554425651789	0.539381470196969	72	17	0.00417057495089849	0.0127094578340187
COG2153	mol_type	RNA	-2.48416547414528	0.82034533996516	72	36	0.00418286057735711	0.0127399544382249
COG0786	mol_type	RNA	-2.24405138161608	0.757650974003997	72	39	0.00420923286100104	0.0128132989432323
COG0084	mol_type	RNA	-1.98249377230352	0.659712655974689	72	65	0.00423666802518259	0.0128897973867361
X3NVF6	mol_type	RNA	4.48275483556859	1.49401420186806	72	17	0.00424534720406049	0.0129091797526407
COG1304	Tw_RNA	Tw_RNA	1.09266346521082	0.369573779874494	72	50	0.0042737859990161	0.0129885931013576
COG2039	region	Tw	2.17970556005746	0.737693064736034	72	20	0.00429579017228825	0.0130483751458098
COG0024	Tw_RNA	Tw_RNA	1.33718888107748	0.447222631533518	72	66	0.00431898995003462	0.0131117219330041
COG1053	Tw_RNA	Tw_RNA	0.906938088314751	0.303723834048603	72	71	0.00432331756798267	0.0131177383831574
COG0136	mol_type	RNA	1.38635507788726	0.456754199585697	72	69	0.00433951999411383	0.013159759114471
X3NTYW	mol_type	RNA	3.81851638499497	1.2762817119117	72	15	0.00436028840380027	0.0132155733084288
COG0171	Tw_RNA	Tw_RNA	1.1615506854808	0.384768054380592	72	45	0.00438347099330433	0.0132786401920682
COG4603	region	Tw	-2.96214958476966	0.996035787073623	72	33	0.00441252731839601	0.0133594221789228
COG0732	mol_type	RNA	-2.87155429113714	0.976317578217665	72	35	0.00446571702471499	0.0135131437241376
X3056Q	mol_type	RNA	2.95910502280994	1.00641223592743	72	11	0.0044779610272892	0.0135355448997844
COG0050	Tw_RNA	Tw_RNA	-0.48398959440433	0.161627797091445	72	72	0.00447668295303151	0.0135355448997844
COG1974	mol_type	RNA	-1.85170663624625	0.629873168880463	72	61	0.00448363087204739	0.0135453613379195
COG1806	Tw_RNA	Tw_RNA	1.21577246571164	0.413764647509789	72	57	0.00450276049121073	0.0135958081354484
X33PRS	region	Tw	-3.25309701283693	1.0986095764676	72	28	0.00450799965766731	0.0136042817515788
COG1191	mol_type	RNA	1.79857205496103	0.612397530817875	72	40	0.00452059002554121	0.0136349187825385
COG2259	Tw_RNA	Tw_RNA	-1.07016611359766	0.364504402006749	72	58	0.00453335262939644	0.0136660419965417
COG5655	mol_type	RNA	-2.58582188663725	0.868103373771766	72	42	0.00453972889030505	0.0136778900617381
COG4990	mol_type	RNA	-2.20852248702632	0.743021736468942	72	9	0.00454803427961546	0.0136955345673719
COG0223	mol_type	RNA	-1.83068790545345	0.616837956024444	72	63	0.00456911247301795	0.0137516022331089
COG0249	mol_type	RNA	-2.60862587499665	0.890174067707289	72	55	0.00460482934948718	0.013851643745203
COG3639	region	Tw	2.36161783650886	0.799462736178581	72	42	0.00461245655983407	0.0138671274637592
X32W86	region	Tw	-3.6345581732497	1.22884896676303	72	14	0.00463085660908966	0.013914965157458
X3P783	Tw_RNA	Tw_RNA	-2.12073855452772	0.714759623192832	72	15	0.0046730802377986	0.0140342989740976
COG1636	mol_type	RNA	-2.15652933323926	0.722513851738161	72	10	0.0046856730738411	0.014064564588792
COG0447	Tw_RNA	Tw_RNA	0.986248214153659	0.333340275646331	72	70	0.00468963462940404	0.0140661927242295
COG1896	region	Tw	1.91162922220266	0.653784389132339	72	16	0.00469124632165378	0.0140661927242295
X32VJC	mol_type	RNA	2.25380457369155	0.759533314437829	72	32	0.00469536585796793	0.0140709999344891
X3045R	Tw_RNA	Tw_RNA	-1.37251800611	0.463775264552083	72	10	0.00471683853159438	0.0141277777550486
COG0443	region	Tw	-0.924658191115735	0.313272506303884	72	72	0.00477014719349694	0.0142721578951498
COG0657	Tw_RNA	Tw_RNA	1.2607870496809	0.426677852298978	72	67	0.00476853273982818	0.0142721578951498
X33RZ2	region	Tw	-3.4457970431084	1.18400876930428	72	39	0.00487716574952064	0.0145845512680853
COG3383	region	Tw	2.24754312319513	0.765874414520873	72	55	0.00491188111019203	0.0146805126500234
X32TTI	region	Tw	-2.78567283896571	0.952522231375691	72	32	0.0049554914810672	0.0147923297317143
COG1481	Tw_RNA	Tw_RNA	1.13664141753113	0.391300591991851	72	64	0.0049539298415582	0.0147923297317143
X3PUJR	Tw_RNA	Tw_RNA	-1.92049819206421	0.647457054372057	72	17	0.00495722924127908	0.0147923297317143
COG0039	region	Tw	-1.20656411399066	0.411981574294619	72	71	0.00496160785528317	0.0147974992675965
COG0831	region	Tw	1.88054870764596	0.638978178291169	72	29	0.004965119513966	0.0148000790629519
