feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	source
3NTZE	Tw_RNA	Tw_RNA	-1.57116446378996	1.00734613536858	72	23	0.125464828943972	0.25201125124090934	fungi
COG1957	Tw_RNA	Tw_RNA	0.540037869942071	0.346099022109997	72	60	0.125643274105331	0.2520980225321173	bacteria
COG4475	Tw_RNA	Tw_RNA	0.523637663918326	0.336175255608828	72	29	0.125808535243731	0.25215818246700494	bacteria
COG0855	Tw_RNA	Tw_RNA	0.647784389333037	0.418325781920896	72	68	0.126139817959069	0.252355739609778	bacteria
COG0389	Tw_RNA	Tw_RNA	0.59546813916904	0.382896026725744	72	63	0.126177869804889	0.252355739609778	bacteria
COG1004	Tw_RNA	Tw_RNA	-1.0358335094939	0.670833481301949	72	47	0.127205667595401	0.2538665571711215	bacteria
COG1264	Tw_RNA	Tw_RNA	0.450236220995012	0.288690370935641	72	69	0.127168127605132	0.2538665571711215	bacteria
COG0604	Tw_RNA	Tw_RNA	-0.280087010987367	0.180524183553632	72	72	0.127522940158142	0.2541681247337857	bacteria
30PQ7	Tw_RNA	Tw_RNA	-0.65601503298241	0.423659146798581	72	1	0.127765843817359	0.2541681247337857	bacteria
COG2091	Tw_RNA	Tw_RNA	0.837779944916565	0.540707805314095	72	26	0.127700760458827	0.2541681247337857	bacteria
COG0055	Tw_RNA	Tw_RNA	0.299418939073222	0.193655962766229	72	72	0.128490691107127	0.2553375780636297	bacteria
COG0718	Tw_RNA	Tw_RNA	-0.394341368166471	0.255771999266594	72	36	0.130228121112329	0.2583605264152804	bacteria
COG0822	Tw_RNA	Tw_RNA	-0.313263632042445	0.202952421908934	72	66	0.130418638517028	0.2583605264152804	bacteria
COG2190	Tw_RNA	Tw_RNA	0.648759681847931	0.422198902547185	72	68	0.130611084246171	0.2583605264152804	bacteria
COG0602	Tw_RNA	Tw_RNA	0.730459673229654	0.474381641438105	72	57	0.130751384292323	0.2583605264152804	bacteria
COG0096	Tw_RNA	Tw_RNA	-0.297504087303992	0.193754363514798	72	68	0.130915605303231	0.2583605264152804	bacteria
COG1038	Tw_RNA	Tw_RNA	0.717980820107495	0.467231360423265	72	62	0.131061760680611	0.2583605264152804	bacteria
COG1121	Tw_RNA	Tw_RNA	0.637027532048641	0.416770078090147	72	66	0.131030377556841	0.2583605264152804	bacteria
COG0594	Tw_RNA	Tw_RNA	-0.591001048067005	0.387078059248069	72	47	0.131442394140043	0.2583605264152804	bacteria
COG4467	Tw_RNA	Tw_RNA	0.610114050724311	0.39956701999182	72	18	0.131414706676356	0.2583605264152804	bacteria
33GQN	Tw_RNA	Tw_RNA	-0.666372159923001	0.434565671298338	72	28	0.13152267154943	0.2583605264152804	bacteria
COG3177	Tw_RNA	Tw_RNA	0.768221278153523	0.500989629776833	72	35	0.131536555562286	0.2583605264152804	bacteria
COG0308	Tw_RNA	Tw_RNA	-0.903047335152229	0.59106488859833	72	52	0.132852308237372	0.26067021321522255	bacteria
30WJ7	Tw_RNA	Tw_RNA	-1.09379860133174	0.714737381827954	72	14	0.133032371963758	0.2607490445220241	bacteria
3NV17	Tw_RNA	Tw_RNA	-1.13396767459499	0.743050552424886	72	25	0.133749880319164	0.26188001776777486	fungi
COG2372	Tw_RNA	Tw_RNA	-0.792757810857382	0.519573811328663	72	54	0.133982463020574	0.26206013753447005	bacteria
COG0494	Tw_RNA	Tw_RNA	-0.344752807049514	0.226285099310925	72	72	0.134200602244935	0.26221165889366754	bacteria
COG1956	Tw_RNA	Tw_RNA	0.717605743182792	0.474549020793138	72	11	0.135120700790314	0.26373296991952383	bacteria
COG4195	Tw_RNA	Tw_RNA	0.549892670124093	0.361957360968091	72	36	0.135477666077675	0.2640178985655923	bacteria
COG0714	Tw_RNA	Tw_RNA	0.634684617664532	0.420182769351778	72	61	0.135549961870854	0.2640178985655923	bacteria
COG1988	Tw_RNA	Tw_RNA	0.623040195092271	0.410556848815013	72	34	0.135872331700819	0.26415634791546144	bacteria
3NUAR	Tw_RNA	Tw_RNA	-1.20882908248062	0.795929323726881	72	15	0.135904472988695	0.26415634791546144	fungi
COG0236	Tw_RNA	Tw_RNA	-0.344082085716644	0.226990882117374	72	57	0.136301067194234	0.26465123880213764	bacteria
COG2388	Tw_RNA	Tw_RNA	-0.292832035817432	0.193439955475654	72	54	0.136713677501478	0.26517616530983873	bacteria
COG0419	Tw_RNA	Tw_RNA	0.813290152956326	0.540286921904362	72	53	0.136879904855792	0.26522260150852006	bacteria
COG4844	Tw_RNA	Tw_RNA	-0.651128593135795	0.431233820570176	72	18	0.137349631970078	0.26585640082266393	bacteria
COG2077	Tw_RNA	Tw_RNA	-0.323614884872376	0.213819927644125	72	55	0.137628287724084	0.2661194277154487	bacteria
COG1198	Tw_RNA	Tw_RNA	0.788830768895252	0.525432643281006	72	62	0.137908059242398	0.26638406469205167	bacteria
305GP	Tw_RNA	Tw_RNA	-0.658097236008051	0.437316801156885	72	5	0.139116903280491	0.26844089825552303	bacteria
COG3153	Tw_RNA	Tw_RNA	0.594010631956439	0.395132455264302	72	39	0.139585463183309	0.26890722588659305	bacteria
COG0515	Tw_RNA	Tw_RNA	-0.924269596442821	0.618548724630594	72	58	0.139735114496573	0.26890722588659305	bacteria
COG1660	Tw_RNA	Tw_RNA	0.688969157629542	0.459050362122809	72	63	0.139932410566246	0.26890722588659305	bacteria
30F8J	Tw_RNA	Tw_RNA	-0.701286533589938	0.466554994186478	72	5	0.140119568626949	0.26890722588659305	bacteria
COG3763	Tw_RNA	Tw_RNA	-0.734776814358321	0.488894462164633	72	14	0.140100254914959	0.26890722588659305	bacteria
COG0472	Tw_RNA	Tw_RNA	0.689511943688505	0.459801149726227	72	66	0.140224154271335	0.26890722588659305	bacteria
COG2003	Tw_RNA	Tw_RNA	-0.868855776477206	0.582610186700588	72	17	0.140503280341488	0.26916558536128843	bacteria
COG2070	Tw_RNA	Tw_RNA	-0.91541750277865	0.611402577263494	72	45	0.140717966475731	0.26930009190016696	bacteria
33AW9	Tw_RNA	Tw_RNA	-0.659131674807554	0.439539851242506	72	9	0.140979866071497	0.26947477309230855	bacteria
COG0252	Tw_RNA	Tw_RNA	0.658750588443328	0.442560778277504	72	51	0.141242947055357	0.26947477309230855	bacteria
COG0420	Tw_RNA	Tw_RNA	0.696665322469206	0.468031900359229	72	53	0.141242366136895	0.26947477309230855	bacteria
COG0533	Tw_RNA	Tw_RNA	0.661576933425526	0.444674598592736	72	65	0.141432342233681	0.2695602105558092	bacteria
COG3973	Tw_RNA	Tw_RNA	-0.859068233110591	0.575685464412328	72	41	0.142162667362334	0.27066873277585396	bacteria
COG1610	Tw_RNA	Tw_RNA	-0.747088215055344	0.50049835632677	72	11	0.142330222018662	0.27066873277585396	bacteria
COG4506	Tw_RNA	Tw_RNA	-0.594643439677318	0.398708797244435	72	11	0.142449585221627	0.27066873277585396	bacteria
COG2373	Tw_RNA	Tw_RNA	-1.19025061633452	0.799561167989001	72	44	0.142975988107966	0.27139230329251385	bacteria
COG0502	Tw_RNA	Tw_RNA	0.761984602480372	0.515328816401078	72	59	0.143854699290016	0.27278246131901307	bacteria
3NUBV	Tw_RNA	Tw_RNA	-1.22473816880257	0.824200529886636	72	14	0.144224396711028	0.27320556450137823	fungi
COG0445	Tw_RNA	Tw_RNA	0.566894995955886	0.381996491433198	72	61	0.144737924992389	0.2738999920668153	bacteria
COG0852	Tw_RNA	Tw_RNA	-0.926280278288234	0.625406793969305	72	38	0.145378847600721	0.274833845768503	bacteria
COG1294	Tw_RNA	Tw_RNA	0.556848933788454	0.376726435462408	72	65	0.145541679987362	0.2748629093175712	bacteria
COG1896	Tw_RNA	Tw_RNA	0.592783012789929	0.403169113885472	72	16	0.14609035176231	0.2756198539321314	bacteria
COG0741	Tw_RNA	Tw_RNA	0.506308512734051	0.344613338809047	72	67	0.146387916885114	0.27590199906355156	bacteria
COG4839	Tw_RNA	Tw_RNA	0.644396682127701	0.439369448712826	72	10	0.147083718494565	0.27693338512512033	bacteria
COG4226	Tw_RNA	Tw_RNA	-0.818910875266366	0.557373975176822	72	12	0.1479434157574	0.2782672730008592	bacteria
305B1	Tw_RNA	Tw_RNA	-0.846129598332313	0.57544137421245	72	11	0.148090737562689	0.2782672730008592	bacteria
3NVXY	Tw_RNA	Tw_RNA	-1.19257605861568	0.814025311492769	72	16	0.149548493325122	0.28072345574826524	fungi
COG0817	Tw_RNA	Tw_RNA	-0.770879818164251	0.529092230180701	72	42	0.151440780666084	0.2839895524764392	bacteria
COG0317	Tw_RNA	Tw_RNA	0.686763866623244	0.473876651836713	72	66	0.151865132368452	0.28449910224602465	bacteria
COG0403	Tw_RNA	Tw_RNA	0.550954254022951	0.37860067416157	72	38	0.152312882261561	0.28505141820838326	bacteria
COG0191	Tw_RNA	Tw_RNA	-0.287891280412293	0.198004509699995	72	72	0.152541036392083	0.2851920680389596	bacteria
COG0048	Tw_RNA	Tw_RNA	-0.235513890758523	0.162270601732313	72	69	0.153196027219501	0.2861296540452404	bacteria
COG0286	Tw_RNA	Tw_RNA	-0.879395278330936	0.604484922327711	72	52	0.153363838863365	0.28615635199330564	bacteria
COG0427	Tw_RNA	Tw_RNA	-0.915142299625233	0.634572800461157	72	45	0.153853242293054	0.2866143415800648	bacteria
COG1393	Tw_RNA	Tw_RNA	-0.314792004619519	0.218315519562986	72	49	0.153916821846376	0.2866143415800648	bacteria
COG1898	Tw_RNA	Tw_RNA	-0.866828360900731	0.599062201315974	72	32	0.154257798373067	0.2869626109455059	bacteria
COG2116	Tw_RNA	Tw_RNA	0.586614562421026	0.405247652801381	72	38	0.155031584351688	0.2881145296426186	bacteria
COG1893	Tw_RNA	Tw_RNA	0.681989076954759	0.474825784982274	72	55	0.155503717447711	0.2885272329572882	bacteria
3NW3Q	Tw_RNA	Tw_RNA	-1.18148206370438	0.818961680880631	72	16	0.155658472908121	0.2885272329572882	fungi
3054P	Tw_RNA	Tw_RNA	-0.62212210669026	0.431286783374669	72	23	0.155718023795618	0.2885272329572882	bacteria
COG3961	Tw_RNA	Tw_RNA	-0.549400549735832	0.380934553012576	72	45	0.156101309893256	0.2889501903088671	bacteria
3059W	Tw_RNA	Tw_RNA	-0.6021661340399	0.417521772131456	72	9	0.15630445124988	0.28903918366049236	bacteria
COG0580	Tw_RNA	Tw_RNA	0.456130798640744	0.317598827694476	72	69	0.15730240729698	0.2904733362547314	bacteria
COG4466	Tw_RNA	Tw_RNA	-0.446092636503763	0.310374530485342	72	29	0.157391668249613	0.2904733362547314	bacteria
COG3091	Tw_RNA	Tw_RNA	0.442365753018645	0.308336851504343	72	5	0.158534974737861	0.29229395935843017	bacteria
COG1842	Tw_RNA	Tw_RNA	-0.622638223644916	0.434830957783678	72	46	0.15895554173009	0.2927797725147112	bacteria
COG1651	Tw_RNA	Tw_RNA	-0.435912591778668	0.306057848273954	72	64	0.160356539468552	0.2950686965146899	bacteria
COG0207	Tw_RNA	Tw_RNA	0.691728915762005	0.488345457592146	72	62	0.161201467443248	0.29633090267673995	bacteria
COG0551	Tw_RNA	Tw_RNA	0.695954560101382	0.49241800190273	72	33	0.16211691498957	0.297720127626166	bacteria
COG1216	Tw_RNA	Tw_RNA	0.522329973704234	0.368577428682419	72	64	0.162775143356619	0.29834106904300667	bacteria
COG1961	Tw_RNA	Tw_RNA	-0.603287384971576	0.427492526037686	72	67	0.162737882573603	0.29834106904300667	bacteria
31QDV	Tw_RNA	Tw_RNA	-1.01675195962112	0.717251208356811	72	18	0.163289321775605	0.2989894850586717	bacteria
3NW8I	Tw_RNA	Tw_RNA	-1.33947604384963	0.949272318440086	72	14	0.164849803797033	0.30155057338338526	fungi
COG0545	Tw_RNA	Tw_RNA	-0.690994646324695	0.491389643326707	72	46	0.165825866677943	0.30265953547352414	bacteria
COG2239	Tw_RNA	Tw_RNA	0.595557099936018	0.425229738706765	72	64	0.165894272171502	0.30265953547352414	bacteria
COG2220	Tw_RNA	Tw_RNA	0.49969999695829	0.356829236875612	72	67	0.165943157325076	0.30265953547352414	bacteria
COG0097	Tw_RNA	Tw_RNA	-0.277710875836651	0.197761056281346	72	69	0.166599058423513	0.3033610626631161	bacteria
COG1058	Tw_RNA	Tw_RNA	0.605524614046883	0.431412553723892	72	19	0.166702326407704	0.3033610626631161	bacteria
COG3255	Tw_RNA	Tw_RNA	0.71421615378668	0.508674335250393	72	29	0.166816034994471	0.3033610626631161	bacteria
3NVNR	Tw_RNA	Tw_RNA	-1.39714018699405	0.995540920313466	72	17	0.167386456340216	0.3041017101541546	fungi
3NVHZ	Tw_RNA	Tw_RNA	-1.31025286272022	0.935335926191108	72	14	0.167741311916096	0.30426395498124387	fungi
COG1438	Tw_RNA	Tw_RNA	0.628703461217106	0.450948615701199	72	49	0.167802224099098	0.30426395498124387	bacteria
COG1946	Tw_RNA	Tw_RNA	-0.892211165413658	0.637284969344058	72	38	0.16858071557718	0.3052006772854947	bacteria
COG0505	Tw_RNA	Tw_RNA	0.473277980716593	0.340212474854638	72	68	0.168722685144606	0.3052006772854947	bacteria
COG3336	Tw_RNA	Tw_RNA	0.749876401536987	0.536763385015586	72	39	0.168810031266816	0.3052006772854947	bacteria
COG2740	Tw_RNA	Tw_RNA	-0.335516428547895	0.240758479418462	72	36	0.169630390806806	0.306386674868107	bacteria
COG2839	Tw_RNA	Tw_RNA	0.752690323609093	0.544245005796467	72	11	0.171189676288796	0.3087359388029737	bacteria
COG0655	Tw_RNA	Tw_RNA	-0.81101001686368	0.581572476815993	72	23	0.171262317984053	0.3087359388029737	bacteria
COG5164	Tw_RNA	Tw_RNA	1.11119799711379	0.800744053534464	72	39	0.17146565236693	0.3088038415574469	bacteria
COG4330	Tw_RNA	Tw_RNA	0.464724626228489	0.336148534641516	72	12	0.173096618525509	0.31144024800342546	bacteria
COG1469	Tw_RNA	Tw_RNA	0.650615908158747	0.473043870152225	72	32	0.17352730521783	0.31191407610996635	bacteria
COG3639	Tw_RNA	Tw_RNA	-0.674784323178703	0.488882618786988	72	42	0.173802028595989	0.3121069184035872	bacteria
COG0193	Tw_RNA	Tw_RNA	0.588403976042086	0.428418315499696	72	58	0.174129157807978	0.3123934072705207	bacteria
COG0030	Tw_RNA	Tw_RNA	0.592873313767137	0.43021399218279	72	61	0.174843889942166	0.3133740488963437	bacteria
COG4492	Tw_RNA	Tw_RNA	-0.598627549313886	0.435166899417889	72	20	0.175215681556818	0.3135688040078959	bacteria
COG0847	Tw_RNA	Tw_RNA	0.51685094274125	0.375594972113787	72	48	0.175288998806989	0.3135688040078959	bacteria
COG1135	Tw_RNA	Tw_RNA	0.495245670101076	0.360566896574282	72	63	0.1759341130241	0.31442108022715476	bacteria
COG1725	Tw_RNA	Tw_RNA	0.544589702804046	0.39641762716383	72	22	0.176184853587647	0.31456759299556897	bacteria
COG4948	Tw_RNA	Tw_RNA	0.6018044176467	0.44130753830922	72	54	0.177164251437083	0.31601355471648107	bacteria
COG0324	Tw_RNA	Tw_RNA	-0.571009566382529	0.415958854983396	72	69	0.1775691821339	0.316425504866058	bacteria
COG0270	Tw_RNA	Tw_RNA	0.762168100493679	0.557226505870608	72	39	0.17773471222895	0.316425504866058	bacteria
2Z7SI	Tw_RNA	Tw_RNA	-0.655376619233988	0.479113088211852	72	28	0.17791002989016	0.3164353966748647	bacteria
30589	Tw_RNA	Tw_RNA	-0.577050869032206	0.422767601767803	72	8	0.178294522040931	0.3168169581356486	bacteria
3NWFJ	Tw_RNA	Tw_RNA	-1.38352300942152	1.01328818353524	72	15	0.178619094803132	0.3170914216314648	fungi
COG3887	Tw_RNA	Tw_RNA	0.633424327456795	0.46429378622584	72	42	0.178805112688699	0.31709414244904993	bacteria
COG0549	Tw_RNA	Tw_RNA	-0.426841458745495	0.312680877767993	72	58	0.178960857219099	0.31709414244904993	bacteria
COG0239	Tw_RNA	Tw_RNA	0.54340421982185	0.398915043134434	72	60	0.179276986099415	0.31735261357009453	bacteria
3NW85	Tw_RNA	Tw_RNA	-1.29504230198362	0.950366230955761	72	22	0.179457551801444	0.3173708506241856	fungi
COG4357	Tw_RNA	Tw_RNA	0.523965385581977	0.384768401269899	72	7	0.18005656335553	0.3181283735494862	bacteria
COG0321	Tw_RNA	Tw_RNA	-0.826638326417244	0.611301255337213	72	38	0.1807723280326	0.31902186756329964	bacteria
3056Q	Tw_RNA	Tw_RNA	-0.83898737680912	0.62062407134078	72	11	0.180904567604296	0.31902186756329964	bacteria
33YVE	Tw_RNA	Tw_RNA	0.570044808256588	0.4225941712328	72	6	0.18183835404884	0.3202493721767296	bacteria
COG0335	Tw_RNA	Tw_RNA	-0.221025424760547	0.163103453965197	72	66	0.181944251681951	0.3202493721767296	bacteria
COG1211	Tw_RNA	Tw_RNA	-0.764230227304709	0.564484343908465	72	40	0.182210767836344	0.32031955050446403	bacteria
COG0635	Tw_RNA	Tw_RNA	0.751055656500224	0.555005396997215	72	44	0.182327812813968	0.32031955050446403	bacteria
COG0034	Tw_RNA	Tw_RNA	0.677144132092335	0.500864231205874	72	64	0.182804299779976	0.32061872255279283	bacteria
COG0622	Tw_RNA	Tw_RNA	0.620529990501009	0.461091725624867	72	17	0.182842114846362	0.32061872255279283	bacteria
COG0442	Tw_RNA	Tw_RNA	0.63031614101896	0.469066606881385	72	65	0.183490576761856	0.3214534164324244	bacteria
COG2065	Tw_RNA	Tw_RNA	0.446732441951874	0.331233287578326	72	65	0.183805974828873	0.32170360289297584	bacteria
COG0740	Tw_RNA	Tw_RNA	-0.239233717123994	0.1781748014174	72	72	0.186063594011748	0.32534947395675257	bacteria
COG2501	Tw_RNA	Tw_RNA	0.474399283840383	0.355974184375995	72	33	0.187085643748288	0.3268300280663626	bacteria
COG2145	Tw_RNA	Tw_RNA	0.631094503844065	0.474000633742693	72	60	0.187496758015372	0.3272415327159676	bacteria
COG4619	Tw_RNA	Tw_RNA	0.473052612564598	0.354300442194345	72	17	0.188202851728305	0.3280406272601089	bacteria
COG0605	Tw_RNA	Tw_RNA	-0.265763138084862	0.198829244292137	72	69	0.188306583244805	0.3280406272601089	bacteria
3NUM5	Tw_RNA	Tw_RNA	-1.1058041978291	0.829314858481471	72	16	0.188956810488883	0.3288660081711278	fungi
2ZBVN	Tw_RNA	Tw_RNA	-0.545899046381396	0.409801985771435	72	22	0.189454765302599	0.32942507698138485	bacteria
337EH	Tw_RNA	Tw_RNA	-0.765127834103743	0.575465041261676	72	10	0.190270497121184	0.33046070089906027	bacteria
COG0151	Tw_RNA	Tw_RNA	0.411098650257496	0.309773042292242	72	70	0.190652158425906	0.33046070089906027	bacteria
COG0809	Tw_RNA	Tw_RNA	0.595588935509194	0.448696918773355	72	44	0.19062738788523	0.33046070089906027	bacteria
31Y1M	Tw_RNA	Tw_RNA	-0.901121391489392	0.681886183227634	72	12	0.190759503308685	0.33046070089906027	bacteria
COG2996	Tw_RNA	Tw_RNA	0.62594439135329	0.471969696532485	72	32	0.191286687927676	0.3310662825414931	bacteria
COG3152	Tw_RNA	Tw_RNA	0.635821836813335	0.482177061474026	72	47	0.191710802503095	0.331492519356001	bacteria
COG0476	Tw_RNA	Tw_RNA	0.517232947461972	0.39279756835484	72	65	0.192328800966928	0.3322529054702074	bacteria
COG2025	Tw_RNA	Tw_RNA	-0.576706251271424	0.43741546642583	72	53	0.193163861707064	0.33338651687219195	bacteria
COG1290	Tw_RNA	Tw_RNA	0.79693575064366	0.608487473899257	72	52	0.196611732359664	0.3387100453959461	bacteria
COG5502	Tw_RNA	Tw_RNA	0.670265535290965	0.513931420288608	72	44	0.196565304165792	0.3387100453959461	bacteria
COG3331	Tw_RNA	Tw_RNA	0.482151917952193	0.369026400351185	72	26	0.197547013596657	0.33940212558278343	bacteria
COG5405	Tw_RNA	Tw_RNA	0.464440874889641	0.35580086622686	72	31	0.197706561242512	0.33940212558278343	bacteria
COG0675	Tw_RNA	Tw_RNA	0.770283519233533	0.588363278506631	72	38	0.197741796342759	0.33940212558278343	bacteria
3NVRE	Tw_RNA	Tw_RNA	-1.12783779816512	0.863149087533893	72	15	0.19763847950673	0.33940212558278343	fungi
COG1622	Tw_RNA	Tw_RNA	0.244217395591231	0.18753761644632	72	72	0.198574489227661	0.3402048234562133	bacteria
COG3637	Tw_RNA	Tw_RNA	-0.872632161280626	0.669499459679134	72	38	0.198528202227114	0.3402048234562133	bacteria
3NVPF	Tw_RNA	Tw_RNA	-1.16635875724458	0.895467053806669	72	14	0.199018706267918	0.34065277179375497	fungi
COG0637	Tw_RNA	Tw_RNA	0.53704544166184	0.414288943052618	72	52	0.199252148092194	0.34073945325123817	bacteria
COG0003	Tw_RNA	Tw_RNA	0.853710916801384	0.655047738257614	72	44	0.199606465749582	0.3409383179169449	bacteria
COG2001	Tw_RNA	Tw_RNA	-0.271773159572347	0.209879667376134	72	65	0.199734250625163	0.3409383179169449	bacteria
COG0230	Tw_RNA	Tw_RNA	-0.359083403328092	0.276937865801517	72	21	0.200639316615366	0.3420614400272592	bacteria
COG1158	Tw_RNA	Tw_RNA	0.44523188809996	0.343396812918087	72	70	0.200826255723498	0.3420614400272592	bacteria
COG1464	Tw_RNA	Tw_RNA	0.571532953698351	0.441143284811321	72	61	0.200942745080391	0.3420614400272592	bacteria
COG2197	Tw_RNA	Tw_RNA	-0.245030650542405	0.189830311695056	72	72	0.201148653431451	0.3420995346680882	bacteria
COG3428	Tw_RNA	Tw_RNA	0.702647645816054	0.545338202510994	72	60	0.201951879082721	0.34315250921621876	bacteria
2Z88M	Tw_RNA	Tw_RNA	-0.617629767916186	0.478930145082389	72	32	0.203650373906091	0.3457234034252765	bacteria
COG0200	Tw_RNA	Tw_RNA	-0.242095321846593	0.187895260549333	72	71	0.204034709428849	0.3460606900594855	bacteria
3NVD8	Tw_RNA	Tw_RNA	-1.15322733058001	0.896117612685103	72	13	0.204616465901352	0.34673190221829103	fungi
COG0438	Tw_RNA	Tw_RNA	0.287320935850316	0.22460905075756	72	71	0.205172952500937	0.3471220082488276	bacteria
COG1600	Tw_RNA	Tw_RNA	0.608304589513412	0.475729738254813	72	34	0.205357739315434	0.3471220082488276	bacteria
COG3037	Tw_RNA	Tw_RNA	0.829675946863147	0.64577006740076	72	30	0.20540535144767	0.3471220082488276	bacteria
COG0107	Tw_RNA	Tw_RNA	-0.670158608307436	0.524968721477282	72	36	0.206097061176763	0.34797547285641867	bacteria
COG0860	Tw_RNA	Tw_RNA	0.630000581791983	0.495500009258067	72	41	0.207902422249825	0.3507059864920125	bacteria
COG3011	Tw_RNA	Tw_RNA	0.536997421716293	0.423494939805549	72	14	0.209117467202765	0.35243667166903614	bacteria
COG4123	Tw_RNA	Tw_RNA	0.481254081606453	0.380088016666953	72	14	0.209774549505873	0.3532149746897873	bacteria
COG0539	Tw_RNA	Tw_RNA	-0.191783584870254	0.151529874834534	72	72	0.209958257487277	0.3532149746897873	bacteria
COG1853	Tw_RNA	Tw_RNA	0.501194401153424	0.39443150651951	72	62	0.210625995882624	0.35401880642489736	bacteria
COG0448	Tw_RNA	Tw_RNA	-0.768537361848999	0.607222853227192	72	48	0.211380562699672	0.35496699898395373	bacteria
COG4474	Tw_RNA	Tw_RNA	0.49340597563752	0.390391037539415	72	14	0.212319693209916	0.35622313964291935	bacteria
COG4991	Tw_RNA	Tw_RNA	-0.856830542649128	0.678304518627609	72	37	0.212923547515213	0.3567214250195038	bacteria
COG0103	Tw_RNA	Tw_RNA	-0.193148117891227	0.152507141562264	72	69	0.212999434574414	0.3567214250195038	bacteria
COG0607	Tw_RNA	Tw_RNA	-0.298694001834309	0.237263089390585	72	69	0.214073420108693	0.3581355977490842	bacteria
337MV	Tw_RNA	Tw_RNA	0.584750980115835	0.46640357850851	72	18	0.214228107022655	0.3581355977490842	bacteria
330JD	Tw_RNA	Tw_RNA	-0.850801733038512	0.675069830359899	72	17	0.214986925377248	0.3590821047519626	bacteria
COG0491	Tw_RNA	Tw_RNA	0.364306537179204	0.28992186049938	72	69	0.215305072101026	0.3592915437746755	bacteria
COG0571	Tw_RNA	Tw_RNA	0.429582510339294	0.343618845764831	72	60	0.215522131527596	0.359332069022754	bacteria
COG1539	Tw_RNA	Tw_RNA	0.568713922499702	0.455761867848681	72	47	0.217822747450193	0.3628432540189095	bacteria
COG4770	Tw_RNA	Tw_RNA	-0.654757775486659	0.527291348504205	72	50	0.220918994845047	0.3676723271349711	bacteria
COG0405	Tw_RNA	Tw_RNA	0.624666826294469	0.504151005969619	72	56	0.221189971607117	0.36779492156616067	bacteria
COG0671	Tw_RNA	Tw_RNA	0.381596213419947	0.309528718150975	72	70	0.221884467149748	0.36862089729690756	bacteria
COG1085	Tw_RNA	Tw_RNA	-0.738046630101537	0.599617656903913	72	36	0.222614967421662	0.36892331335486167	bacteria
COG1654	Tw_RNA	Tw_RNA	0.572495364769966	0.463433405708259	72	26	0.222660261547328	0.36892331335486167	bacteria
3NV1H	Tw_RNA	Tw_RNA	-1.20362395511961	0.973635773658274	72	21	0.22261772258299	0.36892331335486167	fungi
COG1691	Tw_RNA	Tw_RNA	-0.526106245221242	0.426870199382755	72	13	0.223893001056303	0.3706363711980007	bacteria
COG1473	Tw_RNA	Tw_RNA	0.522153654375087	0.425594883517733	72	64	0.224098858999042	0.3706479797464191	bacteria
COG2302	Tw_RNA	Tw_RNA	0.491010235876876	0.399330457888266	72	26	0.224863377999993	0.3715827452056622	bacteria
COG0354	Tw_RNA	Tw_RNA	-0.71321952808865	0.581250995661467	72	40	0.225592632850128	0.37245763297842216	bacteria
COG2885	Tw_RNA	Tw_RNA	-0.772613824786997	0.629973147428113	72	49	0.225999157653057	0.3726919831619086	bacteria
COG2138	Tw_RNA	Tw_RNA	0.554979209406933	0.452569347163127	72	49	0.226134459740407	0.3726919831619086	bacteria
COG1366	Tw_RNA	Tw_RNA	0.47281786370262	0.387275871306167	72	25	0.226347430191269	0.3727134362866832	bacteria
COG1063	Tw_RNA	Tw_RNA	-0.275459540444259	0.225149578196269	72	72	0.226875144838598	0.37325266547144453	bacteria
COG0702	Tw_RNA	Tw_RNA	0.431420163706941	0.352816112762949	72	69	0.227512553532407	0.37397125201446796	bacteria
31I0N	Tw_RNA	Tw_RNA	-0.77647923648236306	0.6361638280734	72	13	0.228554834652244	0.3751819517666406	bacteria
COG3666	Tw_RNA	Tw_RNA	-0.530663003366648	0.435386654988357	72	48	0.228775592993638	0.3751819517666406	bacteria
3NUP6	Tw_RNA	Tw_RNA	-1.24698976803942	1.02313949661733	72	17	0.228852939462806	0.3751819517666406	fungi
32ZHR	Tw_RNA	Tw_RNA	-0.787044322187573	0.649518622370266	72	8	0.229807783767001	0.3764162644478821	bacteria
COG3869	Tw_RNA	Tw_RNA	-0.591288355471095	0.487947946776768	72	41	0.231273939832732	0.3784851833610294	bacteria
COG1525	Tw_RNA	Tw_RNA	-0.591152262239708	0.488447226647115	72	30	0.23213696965671	0.37923164893962086	bacteria
COG4270	Tw_RNA	Tw_RNA	0.452686905247386	0.374127777643257	72	53	0.232117664081178	0.37923164893962086	bacteria
COG3279	Tw_RNA	Tw_RNA	0.54634247963922	0.453829777419603	72	46	0.232821971554733	0.37968517495889964	bacteria
COG5640	Tw_RNA	Tw_RNA	-0.849941602436922	0.702481479981097	72	23	0.232796614052296	0.37968517495889964	bacteria
COG1510	Tw_RNA	Tw_RNA	0.565541643061495	0.470223487224376	72	15	0.233260339796658	0.37997402704249855	bacteria
COG4413	Tw_RNA	Tw_RNA	0.576025549353975	0.475811946480417	72	31	0.233406792362479	0.37997402704249855	bacteria
COG0834	Tw_RNA	Tw_RNA	0.520862786838537	0.432215059128539	72	64	0.23444823396831	0.38133639451739076	bacteria
COG0406	Tw_RNA	Tw_RNA	-0.266734576732135	0.222447716098566	72	70	0.234655199481729	0.38134027186917424	bacteria
